#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700016K19Rik	Ate1	10090.ENSMUSP00000063358	10090.ENSMUSP00000033139	0	0	0	0	0	0.051	0	0.487	0.492
Aurka	Ctnnb1	10090.ENSMUSP00000028997	10090.ENSMUSP00000007130	0	0	0	0	0.065	0.076	0	0.699	0.717
Aurka	Psmd2	10090.ENSMUSP00000028997	10090.ENSMUSP00000007212	0	0	0	0	0.057	0.076	0.400	0.069	0.448
Aurka	Ppp2cb	10090.ENSMUSP00000028997	10090.ENSMUSP00000009774	0	0	0	0	0.061	0.176	0	0.294	0.406
Aurka	Psmb1	10090.ENSMUSP00000028997	10090.ENSMUSP00000014913	0	0	0	0	0.074	0.060	0.400	0.091	0.461
Aurka	Brca1	10090.ENSMUSP00000028997	10090.ENSMUSP00000017290	0	0	0	0	0.248	0.098	0	0.893	0.921
Aurka	Psmd3	10090.ENSMUSP00000028997	10090.ENSMUSP00000017365	0	0	0	0	0.070	0.076	0.400	0.048	0.443
Aurka	Psmd11	10090.ENSMUSP00000028997	10090.ENSMUSP00000017572	0	0	0	0	0.043	0	0.400	0.090	0.432
Aurka	Psmb6	10090.ENSMUSP00000028997	10090.ENSMUSP00000018430	0	0	0	0	0	0	0.400	0.094	0.433
Aurka	Psme3	10090.ENSMUSP00000028997	10090.ENSMUSP00000019470	0	0	0	0	0.119	0	0.400	0	0.449
Aurka	Ubb	10090.ENSMUSP00000028997	10090.ENSMUSP00000019649	0	0	0	0	0	0.067	0.500	0.069	0.527
Aurka	Ube2d1	10090.ENSMUSP00000028997	10090.ENSMUSP00000020085	0	0	0	0	0.066	0.097	0.500	0.213	0.623
Aurka	Mdm2	10090.ENSMUSP00000028997	10090.ENSMUSP00000020408	0	0	0	0	0.060	0.093	0	0.552	0.585
Aurka	Psmc5	10090.ENSMUSP00000028997	10090.ENSMUSP00000021049	0	0	0	0	0.101	0.051	0.400	0.046	0.446
Aurka	Psma6	10090.ENSMUSP00000028997	10090.ENSMUSP00000021412	0	0	0	0	0.053	0.060	0.400	0.066	0.434
Aurka	Psmc1	10090.ENSMUSP00000028997	10090.ENSMUSP00000021595	0	0	0	0	0.047	0.051	0.400	0.046	0.413
Aurka	Psmd6	10090.ENSMUSP00000028997	10090.ENSMUSP00000022256	0	0	0	0	0.070	0	0.400	0.094	0.450
Aurka	Psmc6	10090.ENSMUSP00000028997	10090.ENSMUSP00000022380	0	0	0	0	0.069	0.064	0.400	0.051	0.437
Aurka	Pbk	10090.ENSMUSP00000028997	10090.ENSMUSP00000022612	0	0	0	0	0.755	0.081	0	0.455	0.867
Aurka	Psmb5	10090.ENSMUSP00000028997	10090.ENSMUSP00000022803	0	0	0	0	0	0.060	0.400	0.091	0.442
Aurka	Myc	10090.ENSMUSP00000028997	10090.ENSMUSP00000022971	0	0	0	0	0.128	0.059	0	0.896	0.907
Aurka	Rbx1	10090.ENSMUSP00000028997	10090.ENSMUSP00000023036	0	0	0	0	0.058	0	0.500	0.276	0.629
Aurka	Psmb8	10090.ENSMUSP00000028997	10090.ENSMUSP00000025196	0	0	0	0	0	0.060	0.400	0.094	0.444
Aurka	Huwe1	10090.ENSMUSP00000028997	10090.ENSMUSP00000026292	0	0	0	0	0	0	0	0.506	0.506
Aurka	Psmd13	10090.ENSMUSP00000028997	10090.ENSMUSP00000026560	0	0	0	0	0.107	0	0.400	0	0.441
Aurka	Bard1	10090.ENSMUSP00000028997	10090.ENSMUSP00000027393	0	0	0	0	0.188	0.119	0	0.558	0.656
Aurka	Psmd1	10090.ENSMUSP00000028997	10090.ENSMUSP00000027432	0	0	0	0	0.045	0	0.400	0.066	0.418
Aurka	Parp1	10090.ENSMUSP00000028997	10090.ENSMUSP00000027777	0	0	0	0	0.205	0	0	0.559	0.634
Aurka	Dtl	10090.ENSMUSP00000028997	10090.ENSMUSP00000027933	0	0	0	0	0.340	0.076	0	0.223	0.484
Aurka	Psmb7	10090.ENSMUSP00000028997	10090.ENSMUSP00000028083	0	0	0	0	0.066	0.060	0.400	0	0.427
Aurka	Psmd14	10090.ENSMUSP00000028997	10090.ENSMUSP00000028278	0	0	0	0	0.107	0.061	0.400	0.102	0.488
Aurka	Psmb9	10090.ENSMUSP00000028997	10090.ENSMUSP00000133499	0	0	0	0	0	0	0.400	0	0.400
Aurka	Psme4	10090.ENSMUSP00000028997	10090.ENSMUSP00000045460	0	0	0	0	0.049	0	0.400	0	0.405
Aurka	H2bc1	10090.ENSMUSP00000028997	10090.ENSMUSP00000056604	0	0	0	0	0	0.072	0	0.388	0.408
Aurka	Btrc	10090.ENSMUSP00000028997	10090.ENSMUSP00000070728	0	0	0	0	0	0.093	0	0.376	0.409
Aurka	Psmb10	10090.ENSMUSP00000028997	10090.ENSMUSP00000034369	0	0	0	0	0	0.060	0.400	0	0.411
Aurka	Psmf1	10090.ENSMUSP00000028997	10090.ENSMUSP00000041184	0	0	0	0	0.067	0	0.400	0	0.416
Aurka	Psmd7	10090.ENSMUSP00000028997	10090.ENSMUSP00000041968	0	0	0	0	0.066	0.052	0.400	0	0.422
Aurka	Psma8	10090.ENSMUSP00000028997	10090.ENSMUSP00000042590	0	0	0	0	0.065	0.060	0.400	0	0.426
Aurka	Psmb11	10090.ENSMUSP00000028997	10090.ENSMUSP00000132140	0	0	0	0	0	0.060	0.400	0.068	0.428
Aurka	Psmd4	10090.ENSMUSP00000028997	10090.ENSMUSP00000071589	0	0	0	0	0.057	0	0.400	0.074	0.430
Aurka	Psmd8	10090.ENSMUSP00000028997	10090.ENSMUSP00000051657	0	0	0	0	0.094	0	0.400	0	0.433
Aurka	Psma7	10090.ENSMUSP00000028997	10090.ENSMUSP00000029082	0	0	0	0	0.089	0.060	0.400	0	0.441
Aurka	Psmc4	10090.ENSMUSP00000028997	10090.ENSMUSP00000032824	0	0	0	0	0.066	0.064	0.400	0.065	0.443
Aurka	Psma4	10090.ENSMUSP00000028997	10090.ENSMUSP00000034848	0	0	0	0	0.060	0.060	0.400	0.076	0.444
Aurka	Psma2	10090.ENSMUSP00000028997	10090.ENSMUSP00000129767	0	0	0	0	0.061	0	0.400	0.094	0.445
Aurka	Psma1	10090.ENSMUSP00000028997	10090.ENSMUSP00000033008	0	0	0	0	0.060	0.060	0.400	0.078	0.445
Aurka	Psmb3	10090.ENSMUSP00000028997	10090.ENSMUSP00000099436	0	0	0	0	0.064	0.060	0.400	0.079	0.449
Aurka	Mylip	10090.ENSMUSP00000028997	10090.ENSMUSP00000047403	0	0	0	0	0.160	0.304	0	0.136	0.450
Aurka	Psmb2	10090.ENSMUSP00000028997	10090.ENSMUSP00000030642	0	0	0	0	0.057	0.060	0.400	0.091	0.451
Aurka	Psmc2	10090.ENSMUSP00000028997	10090.ENSMUSP00000030769	0	0	0	0	0.087	0.076	0.400	0.046	0.452
Aurka	Psma3	10090.ENSMUSP00000028997	10090.ENSMUSP00000125548	0	0	0	0	0	0.093	0.400	0.078	0.454
Aurka	Psma5	10090.ENSMUSP00000028997	10090.ENSMUSP00000088057	0	0	0	0	0.064	0.060	0.400	0.090	0.455
Aurka	Sirt2	10090.ENSMUSP00000028997	10090.ENSMUSP00000072732	0	0	0	0	0	0.292	0	0.272	0.462
Aurka	Psmc3	10090.ENSMUSP00000028997	10090.ENSMUSP00000071054	0	0	0	0	0.116	0.076	0.400	0.051	0.473
Aurka	Cdc20b	10090.ENSMUSP00000028997	10090.ENSMUSP00000104867	0	0	0	0	0.316	0.132	0	0.195	0.480
Aurka	Gm11808	10090.ENSMUSP00000028997	10090.ENSMUSP00000086852	0	0	0	0	0	0	0.500	0	0.499
Aurka	Rps27a	10090.ENSMUSP00000028997	10090.ENSMUSP00000099909	0	0	0	0	0.067	0.050	0.500	0.069	0.532
Aurka	Casp3	10090.ENSMUSP00000028997	10090.ENSMUSP00000147767	0	0	0	0	0.119	0	0	0.491	0.532
Aurka	Ubc	10090.ENSMUSP00000028997	10090.ENSMUSP00000114180	0	0	0	0	0	0.067	0.500	0.091	0.539
Aurka	Usp28	10090.ENSMUSP00000028997	10090.ENSMUSP00000047467	0	0	0	0	0.058	0.093	0	0.505	0.540
Aurka	Gm10053	10090.ENSMUSP00000028997	10090.ENSMUSP00000072829	0	0	0	0	0	0	0	0.540	0.540
Aurka	Crbn	10090.ENSMUSP00000028997	10090.ENSMUSP00000108865	0	0	0	0	0	0	0	0.545	0.545
Aurka	Kif14	10090.ENSMUSP00000028997	10090.ENSMUSP00000139698	0	0	0	0	0.313	0.076	0	0.343	0.546
Aurka	Gsk3b	10090.ENSMUSP00000028997	10090.ENSMUSP00000110398	0	0	0	0.617	0	0.168	0	0.492	0.560
Aurka	Cdc26	10090.ENSMUSP00000028997	10090.ENSMUSP00000081573	0	0	0	0	0.043	0	0.500	0.172	0.569
Aurka	Birc2	10090.ENSMUSP00000028997	10090.ENSMUSP00000140049	0	0	0	0	0.160	0.345	0	0.328	0.598
Aurka	Skp2	10090.ENSMUSP00000028997	10090.ENSMUSP00000094225	0	0	0	0	0.309	0.076	0	0.462	0.627
Aurka	Chfr	10090.ENSMUSP00000028997	10090.ENSMUSP00000108138	0	0	0	0	0.049	0.345	0	0.479	0.647
Aurka	Cdc23	10090.ENSMUSP00000028997	10090.ENSMUSP00000122420	0	0	0	0	0.090	0.067	0.500	0.299	0.663
Aurka	Cdc16	10090.ENSMUSP00000028997	10090.ENSMUSP00000047950	0	0	0	0	0.135	0	0.500	0.310	0.676
Aurka	Cul1	10090.ENSMUSP00000028997	10090.ENSMUSP00000031697	0	0	0	0	0	0.102	0.500	0.401	0.707
Aurka	Ube2s	10090.ENSMUSP00000028997	10090.ENSMUSP00000078459	0	0	0	0	0.171	0.087	0.500	0.321	0.708
Aurka	Skp1a	10090.ENSMUSP00000028997	10090.ENSMUSP00000104700	0	0	0	0	0	0.076	0.500	0.434	0.715
Aurka	Cdc27	10090.ENSMUSP00000028997	10090.ENSMUSP00000091452	0	0	0	0	0.057	0.122	0.500	0.467	0.749
Aurka	Fbxl7	10090.ENSMUSP00000028997	10090.ENSMUSP00000061305	0	0	0	0	0.053	0.292	0.500	0.349	0.752
Aurka	Ccnf	10090.ENSMUSP00000028997	10090.ENSMUSP00000111048	0	0	0	0	0.726	0.076	0	0.403	0.836
Aurka	Espl1	10090.ENSMUSP00000028997	10090.ENSMUSP00000064465	0	0	0	0	0.514	0	0	0.700	0.848
Aurka	Hdac6	10090.ENSMUSP00000028997	10090.ENSMUSP00000033501	0	0	0	0	0.070	0.168	0	0.822	0.850
Aurka	Fbxw7	10090.ENSMUSP00000028997	10090.ENSMUSP00000103306	0	0	0	0	0	0.495	0	0.720	0.852
Aurka	Fzr1	10090.ENSMUSP00000028997	10090.ENSMUSP00000114203	0	0	0	0	0.387	0.260	0.500	0.450	0.858
Aurka	Ube2c	10090.ENSMUSP00000028997	10090.ENSMUSP00000085581	0	0	0	0	0.794	0.093	0.500	0.782	0.977
Axin1	Tgfb1	10090.ENSMUSP00000073974	10090.ENSMUSP00000002678	0	0	0	0	0.061	0.052	0	0.390	0.409
Axin1	Shh	10090.ENSMUSP00000073974	10090.ENSMUSP00000002708	0	0	0	0	0	0	0	0.988	0.988
Axin1	Psmb4	10090.ENSMUSP00000073974	10090.ENSMUSP00000005923	0	0	0	0	0	0	0.400	0	0.400
Axin1	Ctnnb1	10090.ENSMUSP00000073974	10090.ENSMUSP00000007130	0	0	0	0	0.060	0.953	0.900	0.998	0.999
Axin1	Psmd2	10090.ENSMUSP00000073974	10090.ENSMUSP00000007212	0	0	0	0	0.054	0.082	0.400	0	0.433
Axin1	Ppp2cb	10090.ENSMUSP00000073974	10090.ENSMUSP00000009774	0	0	0	0	0.153	0.237	0.500	0.210	0.710
Axin1	Psmb1	10090.ENSMUSP00000073974	10090.ENSMUSP00000014913	0	0	0	0	0.058	0	0.400	0	0.410
Axin1	Psmd3	10090.ENSMUSP00000073974	10090.ENSMUSP00000017365	0	0	0	0	0.057	0	0.400	0.081	0.434
Axin1	Psmd11	10090.ENSMUSP00000073974	10090.ENSMUSP00000017572	0	0	0	0	0.044	0	0.400	0	0.401
Axin1	Psmb6	10090.ENSMUSP00000073974	10090.ENSMUSP00000018430	0	0	0	0	0	0	0.400	0	0.400
Axin1	Mmp7	10090.ENSMUSP00000073974	10090.ENSMUSP00000018767	0	0	0	0	0	0	0	0.530	0.530
Axin1	Psme3	10090.ENSMUSP00000073974	10090.ENSMUSP00000019470	0	0	0	0	0.094	0	0.400	0.064	0.446
Axin1	Ubb	10090.ENSMUSP00000073974	10090.ENSMUSP00000019649	0	0	0	0	0.045	0.294	0.500	0	0.633
Axin1	Mdm2	10090.ENSMUSP00000073974	10090.ENSMUSP00000020408	0	0	0	0	0.084	0	0	0.389	0.416
Axin1	Psmc5	10090.ENSMUSP00000073974	10090.ENSMUSP00000021049	0	0	0	0	0.051	0	0.400	0	0.406
Axin1	Psma6	10090.ENSMUSP00000073974	10090.ENSMUSP00000021412	0	0	0	0	0.043	0	0.400	0	0.401
Axin1	Psmc1	10090.ENSMUSP00000073974	10090.ENSMUSP00000021595	0	0	0	0	0.053	0	0.400	0	0.408
Axin1	Ptch1	10090.ENSMUSP00000073974	10090.ENSMUSP00000021921	0	0	0	0	0.049	0	0	0.459	0.463
Axin1	Psmd6	10090.ENSMUSP00000073974	10090.ENSMUSP00000022256	0	0	0	0	0	0.082	0.400	0	0.425
Axin1	Psmc6	10090.ENSMUSP00000073974	10090.ENSMUSP00000022380	0	0	0	0	0.052	0	0.400	0	0.406
Axin1	Psmb5	10090.ENSMUSP00000073974	10090.ENSMUSP00000022803	0	0	0	0	0.046	0	0.400	0	0.403
Axin1	Myc	10090.ENSMUSP00000073974	10090.ENSMUSP00000022971	0	0	0	0	0.062	0.088	0	0.751	0.769
Axin1	Rbx1	10090.ENSMUSP00000073974	10090.ENSMUSP00000023036	0	0	0	0	0.044	0	0.500	0.198	0.583
Axin1	Wnt1	10090.ENSMUSP00000073974	10090.ENSMUSP00000023734	0	0	0	0	0.050	0.084	0.540	0.754	0.888
Axin1	Psmb8	10090.ENSMUSP00000073974	10090.ENSMUSP00000025196	0	0	0	0	0.046	0	0.400	0	0.403
Axin1	Psmd13	10090.ENSMUSP00000073974	10090.ENSMUSP00000026560	0	0	0	0	0.063	0	0.400	0	0.413
Axin1	Psmd1	10090.ENSMUSP00000073974	10090.ENSMUSP00000027432	0	0	0	0	0.044	0	0.400	0	0.401
Axin1	Parp1	10090.ENSMUSP00000073974	10090.ENSMUSP00000027777	0	0	0	0	0.102	0	0	0.378	0.418
Axin1	Psmb7	10090.ENSMUSP00000073974	10090.ENSMUSP00000028083	0	0	0	0	0.058	0	0.400	0	0.411
Axin1	Psmd14	10090.ENSMUSP00000073974	10090.ENSMUSP00000028278	0	0	0	0	0.047	0.064	0.400	0	0.418
Axin1	Psma7	10090.ENSMUSP00000073974	10090.ENSMUSP00000029082	0	0	0	0	0.043	0	0.400	0	0.401
Axin1	Psmb2	10090.ENSMUSP00000073974	10090.ENSMUSP00000030642	0	0	0	0	0	0	0.400	0	0.400
Axin1	Psmc2	10090.ENSMUSP00000073974	10090.ENSMUSP00000030769	0	0	0	0	0.057	0	0.400	0	0.410
Axin1	Rchy1	10090.ENSMUSP00000073974	10090.ENSMUSP00000031345	0	0	0	0	0.052	0.093	0	0.455	0.490
Axin1	Cul1	10090.ENSMUSP00000073974	10090.ENSMUSP00000031697	0	0	0	0	0.049	0	0.500	0.570	0.778
Axin1	Fbxl14	10090.ENSMUSP00000073974	10090.ENSMUSP00000032094	0	0	0	0	0.457	0	0	0	0.457
Axin1	Psmc4	10090.ENSMUSP00000073974	10090.ENSMUSP00000032824	0	0	0	0	0	0	0.400	0.047	0.403
Axin1	Psma1	10090.ENSMUSP00000073974	10090.ENSMUSP00000033008	0	0	0	0	0	0	0.400	0	0.400
Axin1	Psmb10	10090.ENSMUSP00000073974	10090.ENSMUSP00000034369	0	0	0	0	0.047	0	0.400	0	0.403
Axin1	Rnf111	10090.ENSMUSP00000073974	10090.ENSMUSP00000034739	0	0	0	0	0.073	0.335	0	0.930	0.953
Axin1	Psma4	10090.ENSMUSP00000073974	10090.ENSMUSP00000034848	0	0	0	0	0	0	0.400	0	0.400
Axin1	Usp4	10090.ENSMUSP00000073974	10090.ENSMUSP00000035237	0	0	0	0	0.066	0.072	0	0.423	0.456
Axin1	Rnf146	10090.ENSMUSP00000073974	10090.ENSMUSP00000037224	0	0	0	0	0.096	0.180	0.500	0.738	0.889
Axin1	Psmf1	10090.ENSMUSP00000073974	10090.ENSMUSP00000041184	0	0	0	0	0.064	0	0.400	0	0.414
Axin1	Psmd7	10090.ENSMUSP00000073974	10090.ENSMUSP00000041968	0	0	0	0	0.045	0.052	0.400	0	0.409
Axin1	Psma8	10090.ENSMUSP00000073974	10090.ENSMUSP00000042590	0	0	0	0	0	0	0.400	0	0.400
Axin1	Siah1b	10090.ENSMUSP00000073974	10090.ENSMUSP00000043215	0	0	0	0	0.066	0.683	0.720	0.102	0.915
Axin1	Siah1a	10090.ENSMUSP00000073974	10090.ENSMUSP00000044123	0	0	0	0	0.082	0.683	0.720	0.137	0.920
Axin1	Psme4	10090.ENSMUSP00000073974	10090.ENSMUSP00000045460	0	0	0	0	0.061	0	0.400	0	0.412
Axin1	Axin2	10090.ENSMUSP00000073974	10090.ENSMUSP00000051331	0	0	0	0.886	0	0.162	0.900	0.983	0.998
Axin1	Psmd8	10090.ENSMUSP00000073974	10090.ENSMUSP00000051657	0	0	0	0	0.052	0	0.400	0	0.406
Axin1	Siah2	10090.ENSMUSP00000073974	10090.ENSMUSP00000067496	0	0	0	0	0.067	0.305	0	0.201	0.436
Axin1	Btrc	10090.ENSMUSP00000073974	10090.ENSMUSP00000070728	0	0	0	0	0.042	0.561	0	0.997	0.998
Axin1	Psmc3	10090.ENSMUSP00000073974	10090.ENSMUSP00000071054	0	0	0	0	0.047	0	0.400	0	0.403
Axin1	Psmd4	10090.ENSMUSP00000073974	10090.ENSMUSP00000071589	0	0	0	0	0.047	0	0.400	0	0.403
Axin1	Gsk3a	10090.ENSMUSP00000073974	10090.ENSMUSP00000071654	0	0	0	0	0.220	0.661	0.540	0.994	0.999
Axin1	Psma5	10090.ENSMUSP00000073974	10090.ENSMUSP00000088057	0	0	0	0	0	0	0.400	0	0.400
Axin1	Psma2	10090.ENSMUSP00000073974	10090.ENSMUSP00000129767	0	0	0	0	0	0	0.400	0	0.400
Axin1	Psma3	10090.ENSMUSP00000073974	10090.ENSMUSP00000125548	0	0	0	0	0	0	0.400	0	0.400
Axin1	Psmb3	10090.ENSMUSP00000073974	10090.ENSMUSP00000099436	0	0	0	0	0	0	0.400	0	0.400
Axin1	Psmb11	10090.ENSMUSP00000073974	10090.ENSMUSP00000132140	0	0	0	0	0.046	0	0.400	0	0.403
Axin1	Psmb9	10090.ENSMUSP00000073974	10090.ENSMUSP00000133499	0	0	0	0	0	0	0.400	0.056	0.409
Axin1	Gli3	10090.ENSMUSP00000073974	10090.ENSMUSP00000106137	0	0	0	0	0.052	0.042	0	0.412	0.419
Axin1	Zfp598	10090.ENSMUSP00000073974	10090.ENSMUSP00000157172	0	0	0	0	0.421	0	0	0	0.420
Axin1	Casp3	10090.ENSMUSP00000073974	10090.ENSMUSP00000147767	0	0	0	0	0.044	0	0	0.419	0.421
Axin1	Ihh	10090.ENSMUSP00000073974	10090.ENSMUSP00000128056	0	0	0	0	0.042	0	0	0.425	0.426
Axin1	Cyld	10090.ENSMUSP00000073974	10090.ENSMUSP00000147654	0	0	0	0	0.044	0	0	0.458	0.459
Axin1	Tbl1x	10090.ENSMUSP00000073974	10090.ENSMUSP00000085549	0	0	0	0	0.047	0.051	0	0.456	0.465
Axin1	Fbxw7	10090.ENSMUSP00000073974	10090.ENSMUSP00000103306	0	0	0	0	0.042	0	0	0.486	0.487
Axin1	Wwtr1	10090.ENSMUSP00000073974	10090.ENSMUSP00000113040	0	0	0	0	0.047	0.333	0	0.260	0.489
Axin1	Gm11808	10090.ENSMUSP00000073974	10090.ENSMUSP00000086852	0	0	0	0	0	0	0.500	0	0.499
Axin1	Ubc	10090.ENSMUSP00000073974	10090.ENSMUSP00000114180	0	0	0	0	0.045	0.044	0.500	0	0.503
Axin1	Smurf1	10090.ENSMUSP00000073974	10090.ENSMUSP00000082827	0	0	0	0	0.170	0.168	0	0.362	0.521
Axin1	Usp9x	10090.ENSMUSP00000073974	10090.ENSMUSP00000086716	0	0	0	0	0.046	0.138	0	0.467	0.523
Axin1	Kat5	10090.ENSMUSP00000073974	10090.ENSMUSP00000109271	0	0	0	0	0.079	0.093	0	0.476	0.524
Axin1	Usp34	10090.ENSMUSP00000073974	10090.ENSMUSP00000137430	0	0	0	0	0.046	0.098	0.400	0.197	0.530
Axin1	Ppp2r5c	10090.ENSMUSP00000073974	10090.ENSMUSP00000082053	0	0	0	0	0.046	0.110	0.500	0.090	0.561
Axin1	Rps27a	10090.ENSMUSP00000073974	10090.ENSMUSP00000099909	0	0	0	0	0	0.204	0.500	0	0.584
Axin1	Wdr26	10090.ENSMUSP00000073974	10090.ENSMUSP00000124592	0	0	0	0	0.066	0.204	0	0.492	0.589
Axin1	Znrf3	10090.ENSMUSP00000073974	10090.ENSMUSP00000105493	0	0	0	0	0.047	0	0	0.633	0.635
Axin1	Usp7	10090.ENSMUSP00000073974	10090.ENSMUSP00000124093	0	0	0	0	0.091	0.357	0	0.512	0.689
Axin1	Rnf43	10090.ENSMUSP00000073974	10090.ENSMUSP00000130685	0	0	0	0	0	0.097	0	0.672	0.691
Axin1	Fbxw11	10090.ENSMUSP00000073974	10090.ENSMUSP00000075721	0	0	0	0	0.054	0.315	0	0.650	0.753
Axin1	Skp1a	10090.ENSMUSP00000073974	10090.ENSMUSP00000104700	0	0	0	0	0	0	0.500	0.604	0.793
Axin1	Smurf2	10090.ENSMUSP00000073974	10090.ENSMUSP00000090177	0	0	0	0	0.154	0.111	0.700	0.422	0.852
Axin1	Map3k1	10090.ENSMUSP00000073974	10090.ENSMUSP00000104890	0	0	0	0	0	0.563	0	0.690	0.859
Axin1	Gsk3b	10090.ENSMUSP00000073974	10090.ENSMUSP00000110398	0	0	0	0	0.048	0.971	0.900	0.998	0.999
Axin1	Csnk1a1	10090.ENSMUSP00000073974	10090.ENSMUSP00000128871	0	0	0	0	0	0.428	0.900	0.994	0.999
Axin2	Shh	10090.ENSMUSP00000051331	10090.ENSMUSP00000002708	0	0	0	0	0.057	0	0	0.764	0.768
Axin2	Psmb4	10090.ENSMUSP00000051331	10090.ENSMUSP00000005923	0	0	0	0	0	0	0.400	0	0.400
Axin2	Ctnnb1	10090.ENSMUSP00000051331	10090.ENSMUSP00000007130	0	0	0	0	0.055	0.730	0.900	0.975	0.999
Axin2	Psmd2	10090.ENSMUSP00000051331	10090.ENSMUSP00000007212	0	0	0	0	0	0.071	0.400	0.064	0.432
Axin2	Psmb1	10090.ENSMUSP00000051331	10090.ENSMUSP00000014913	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmd3	10090.ENSMUSP00000051331	10090.ENSMUSP00000017365	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmd11	10090.ENSMUSP00000051331	10090.ENSMUSP00000017572	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmb6	10090.ENSMUSP00000051331	10090.ENSMUSP00000018430	0	0	0	0	0	0	0.400	0	0.400
Axin2	Mmp7	10090.ENSMUSP00000051331	10090.ENSMUSP00000018767	0	0	0	0	0	0	0	0.569	0.569
Axin2	Psme3	10090.ENSMUSP00000051331	10090.ENSMUSP00000019470	0	0	0	0	0	0	0.400	0	0.400
Axin2	Ubb	10090.ENSMUSP00000051331	10090.ENSMUSP00000019649	0	0	0	0	0.045	0.044	0.500	0	0.503
Axin2	Psmc5	10090.ENSMUSP00000051331	10090.ENSMUSP00000021049	0	0	0	0	0.051	0	0.400	0	0.406
Axin2	Psma6	10090.ENSMUSP00000051331	10090.ENSMUSP00000021412	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmc1	10090.ENSMUSP00000051331	10090.ENSMUSP00000021595	0	0	0	0	0.051	0	0.400	0	0.406
Axin2	Ptch1	10090.ENSMUSP00000051331	10090.ENSMUSP00000021921	0	0	0	0	0.057	0	0	0.543	0.551
Axin2	Psmd6	10090.ENSMUSP00000051331	10090.ENSMUSP00000022256	0	0	0	0	0	0.071	0.400	0	0.418
Axin2	Psmc6	10090.ENSMUSP00000051331	10090.ENSMUSP00000022380	0	0	0	0	0.052	0	0.400	0	0.406
Axin2	Psmb5	10090.ENSMUSP00000051331	10090.ENSMUSP00000022803	0	0	0	0	0.046	0	0.400	0	0.403
Axin2	Myc	10090.ENSMUSP00000051331	10090.ENSMUSP00000022971	0	0	0	0	0.043	0.077	0	0.721	0.732
Axin2	Wnt1	10090.ENSMUSP00000051331	10090.ENSMUSP00000023734	0	0	0	0	0.050	0.084	0	0.731	0.745
Axin2	Psmb8	10090.ENSMUSP00000051331	10090.ENSMUSP00000025196	0	0	0	0	0.046	0	0.400	0	0.403
Axin2	Psmd13	10090.ENSMUSP00000051331	10090.ENSMUSP00000026560	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmd1	10090.ENSMUSP00000051331	10090.ENSMUSP00000027432	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmb7	10090.ENSMUSP00000051331	10090.ENSMUSP00000028083	0	0	0	0	0.047	0	0.400	0	0.403
Axin2	Psmd14	10090.ENSMUSP00000051331	10090.ENSMUSP00000028278	0	0	0	0	0	0.064	0.400	0	0.414
Axin2	Psma7	10090.ENSMUSP00000051331	10090.ENSMUSP00000029082	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmb2	10090.ENSMUSP00000051331	10090.ENSMUSP00000030642	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmc2	10090.ENSMUSP00000051331	10090.ENSMUSP00000030769	0	0	0	0	0.055	0	0.400	0	0.408
Axin2	Psmc4	10090.ENSMUSP00000051331	10090.ENSMUSP00000032824	0	0	0	0	0	0	0.400	0.047	0.403
Axin2	Psma1	10090.ENSMUSP00000051331	10090.ENSMUSP00000033008	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmb10	10090.ENSMUSP00000051331	10090.ENSMUSP00000034369	0	0	0	0	0.047	0	0.400	0	0.403
Axin2	Rnf111	10090.ENSMUSP00000051331	10090.ENSMUSP00000034739	0	0	0	0	0	0.328	0	0.795	0.856
Axin2	Psma4	10090.ENSMUSP00000051331	10090.ENSMUSP00000034848	0	0	0	0	0	0	0.400	0	0.400
Axin2	Rnf146	10090.ENSMUSP00000051331	10090.ENSMUSP00000037224	0	0	0	0	0	0.180	0.500	0.666	0.851
Axin2	Psmf1	10090.ENSMUSP00000051331	10090.ENSMUSP00000041184	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psmd7	10090.ENSMUSP00000051331	10090.ENSMUSP00000041968	0	0	0	0	0	0.052	0.400	0	0.406
Axin2	Psma8	10090.ENSMUSP00000051331	10090.ENSMUSP00000042590	0	0	0	0	0	0	0.400	0	0.400
Axin2	Siah1b	10090.ENSMUSP00000051331	10090.ENSMUSP00000043215	0	0	0	0	0	0.305	0.540	0.062	0.673
Axin2	Siah1a	10090.ENSMUSP00000051331	10090.ENSMUSP00000044123	0	0	0	0	0.045	0.305	0.540	0.062	0.675
Axin2	Psme4	10090.ENSMUSP00000051331	10090.ENSMUSP00000045460	0	0	0	0	0	0	0.400	0	0.400
Axin2	Psma3	10090.ENSMUSP00000051331	10090.ENSMUSP00000125548	0	0	0	0	0	0	0.400	0	0.400
