#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
0610010F05Rik	Ttll1	10090.ENSMUSP00000044265	10090.ENSMUSP00000016897	0	0	0	0	0.054	0.495	0	0	0.501
Cd14	Spi1	10090.ENSMUSP00000056669	10090.ENSMUSP00000002180	0	0	0	0	0.205	0	0.900	0.363	0.944
Cd14	Tgfb1	10090.ENSMUSP00000056669	10090.ENSMUSP00000002678	0	0	0	0	0.079	0.064	0	0.490	0.521
Cd14	Irf3	10090.ENSMUSP00000056669	10090.ENSMUSP00000003284	0	0	0	0	0	0	0.500	0.479	0.728
Cd14	Cd79a	10090.ENSMUSP00000056669	10090.ENSMUSP00000003469	0	0	0	0	0.054	0	0	0.575	0.580
Cd14	Il7r	10090.ENSMUSP00000056669	10090.ENSMUSP00000003981	0	0	0	0	0.121	0	0	0.376	0.428
Cd14	Traf6	10090.ENSMUSP00000056669	10090.ENSMUSP00000004949	0	0	0	0	0.074	0.042	0.500	0.451	0.724
Cd14	Kit	10090.ENSMUSP00000056669	10090.ENSMUSP00000005815	0	0	0	0	0	0.054	0	0.568	0.574
Cd14	Serpinb9b	10090.ENSMUSP00000056669	10090.ENSMUSP00000006392	0	0	0	0	0	0	0	0.491	0.491
Cd14	Csf1	10090.ENSMUSP00000056669	10090.ENSMUSP00000014743	0	0	0	0	0.087	0	0	0.647	0.664
Cd14	Cybb	10090.ENSMUSP00000056669	10090.ENSMUSP00000015484	0	0	0	0	0.166	0.066	0	0.342	0.442
Cd14	Lbp	10090.ENSMUSP00000056669	10090.ENSMUSP00000016168	0	0	0	0	0.170	0	0.600	0.917	0.970
Cd14	Cd274	10090.ENSMUSP00000056669	10090.ENSMUSP00000016640	0	0	0	0	0.080	0	0	0.391	0.415
Cd14	Il10	10090.ENSMUSP00000056669	10090.ENSMUSP00000016673	0	0	0	0	0.081	0	0	0.714	0.726
Cd14	Cd40	10090.ENSMUSP00000056669	10090.ENSMUSP00000017799	0	0	0	0	0.057	0	0	0.744	0.748
Cd14	Nos2	10090.ENSMUSP00000056669	10090.ENSMUSP00000018610	0	0	0	0	0.082	0	0	0.549	0.568
Cd14	Cd68	10090.ENSMUSP00000056669	10090.ENSMUSP00000018918	0	0	0	0	0.332	0.042	0	0.683	0.779
Cd14	Il3	10090.ENSMUSP00000056669	10090.ENSMUSP00000019058	0	0	0	0	0	0	0	0.438	0.438
Cd14	Csf2	10090.ENSMUSP00000056669	10090.ENSMUSP00000019060	0	0	0	0	0.057	0	0	0.696	0.701
Cd14	Tbk1	10090.ENSMUSP00000056669	10090.ENSMUSP00000020316	0	0	0	0	0.079	0.098	0.500	0.512	0.770
Cd14	Il13	10090.ENSMUSP00000056669	10090.ENSMUSP00000020650	0	0	0	0	0.054	0	0	0.552	0.558
Cd14	Traf3	10090.ENSMUSP00000056669	10090.ENSMUSP00000021706	0	0	0	0	0.074	0.042	0.500	0.238	0.617
Cd14	Serpinb9c	10090.ENSMUSP00000056669	10090.ENSMUSP00000021837	0	0	0	0	0	0	0	0.491	0.491
Cd14	Ly86	10090.ENSMUSP00000056669	10090.ENSMUSP00000021860	0	0	0	0	0.116	0.140	0.400	0.155	0.563
Cd14	Cd180	10090.ENSMUSP00000056669	10090.ENSMUSP00000022124	0	0	0	0	0.096	0	0.400	0.230	0.545
Cd14	Tnfsf11	10090.ENSMUSP00000056669	10090.ENSMUSP00000022592	0	0	0	0	0.064	0	0	0.412	0.426
Cd14	Cd4	10090.ENSMUSP00000056669	10090.ENSMUSP00000024044	0	0	0	0	0	0.098	0	0.701	0.719
Cd14	Tnf	10090.ENSMUSP00000056669	10090.ENSMUSP00000025263	0	0	0	0	0.214	0.042	0	0.769	0.810
Cd14	Irf7	10090.ENSMUSP00000056669	10090.ENSMUSP00000026571	0	0	0	0	0.100	0	0.500	0.298	0.656
Cd14	Il6	10090.ENSMUSP00000056669	10090.ENSMUSP00000026845	0	0	0	0	0.145	0	0	0.745	0.773
Cd14	Ly96	10090.ENSMUSP00000056669	10090.ENSMUSP00000026881	0	0	0	0	0.093	0.127	0.900	0.997	0.999
Cd14	Il17a	10090.ENSMUSP00000056669	10090.ENSMUSP00000027061	0	0	0	0	0	0	0	0.553	0.553
Cd14	Hspd1	10090.ENSMUSP00000056669	10090.ENSMUSP00000027123	0	0	0	0	0	0.067	0.720	0.778	0.936
Cd14	Cd28	10090.ENSMUSP00000056669	10090.ENSMUSP00000027165	0	0	0	0	0.065	0	0	0.553	0.564
Cd14	Slc11a1	10090.ENSMUSP00000056669	10090.ENSMUSP00000027368	0	0	0	0	0.331	0	0	0.217	0.453
Cd14	Cd55	10090.ENSMUSP00000056669	10090.ENSMUSP00000027650	0	0	0	0	0	0	0	0.540	0.540
Cd14	Fcgr2b	10090.ENSMUSP00000056669	10090.ENSMUSP00000027966	0	0	0	0	0.178	0	0	0.490	0.563
Cd14	Mrc1	10090.ENSMUSP00000056669	10090.ENSMUSP00000028045	0	0	0	0	0.127	0	0	0.643	0.675
Cd14	Il2ra	10090.ENSMUSP00000056669	10090.ENSMUSP00000028111	0	0	0	0	0	0	0	0.602	0.602
Cd14	Il1b	10090.ENSMUSP00000056669	10090.ENSMUSP00000028881	0	0	0	0	0.312	0	0	0.715	0.796
Cd14	Il1a	10090.ENSMUSP00000056669	10090.ENSMUSP00000028882	0	0	0	0	0.213	0	0	0.491	0.582
Cd14	Il2	10090.ENSMUSP00000056669	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.519	0.519
Cd14	Tlr2	10090.ENSMUSP00000056669	10090.ENSMUSP00000029623	0	0	0	0.583	0.586	0	0.900	0.987	0.999
Cd14	Cd1d1	10090.ENSMUSP00000056669	10090.ENSMUSP00000029717	0	0	0	0	0	0	0	0.474	0.474
Cd14	Fcgr1	10090.ENSMUSP00000056669	10090.ENSMUSP00000029748	0	0	0	0	0.146	0.096	0	0.607	0.670
Cd14	Cxcl5	10090.ENSMUSP00000056669	10090.ENSMUSP00000031318	0	0	0	0	0.154	0	0	0.328	0.407
Cd14	Cxcl15	10090.ENSMUSP00000056669	10090.ENSMUSP00000031322	0	0	0	0	0.054	0	0	0.694	0.698
Cd14	Cxcl1	10090.ENSMUSP00000056669	10090.ENSMUSP00000031327	0	0	0	0	0.328	0	0	0.458	0.620
Cd14	Clec4e	10090.ENSMUSP00000056669	10090.ENSMUSP00000032239	0	0	0	0	0.329	0	0	0.524	0.666
Cd14	Clec4d	10090.ENSMUSP00000056669	10090.ENSMUSP00000032240	0	0	0	0	0.386	0	0	0.200	0.487
Cd14	Tyrobp	10090.ENSMUSP00000056669	10090.ENSMUSP00000032800	0	0	0	0	0.225	0	0	0.300	0.434
Cd14	Il4ra	10090.ENSMUSP00000056669	10090.ENSMUSP00000033004	0	0	0	0	0.143	0.098	0	0.410	0.504
Cd14	Fadd	10090.ENSMUSP00000056669	10090.ENSMUSP00000033394	0	0	0	0	0	0.098	0.500	0.146	0.581
Cd14	Cd40lg	10090.ENSMUSP00000056669	10090.ENSMUSP00000033466	0	0	0	0	0.054	0	0	0.410	0.417
Cd14	Irak1	10090.ENSMUSP00000056669	10090.ENSMUSP00000033769	0	0	0	0	0	0.098	0	0.613	0.636
Cd14	Tlr3	10090.ENSMUSP00000056669	10090.ENSMUSP00000034056	0	0	0	0	0.082	0	0	0.600	0.617
Cd14	Il15	10090.ENSMUSP00000056669	10090.ENSMUSP00000034148	0	0	0	0	0.111	0	0	0.361	0.408
Cd14	Cx3cl1	10090.ENSMUSP00000056669	10090.ENSMUSP00000034230	0	0	0	0	0.045	0.080	0	0.394	0.421
Cd14	Ltf	10090.ENSMUSP00000056669	10090.ENSMUSP00000035077	0	0	0	0	0.153	0	0	0.383	0.455
Cd14	Myd88	10090.ENSMUSP00000056669	10090.ENSMUSP00000035092	0	0	0	0	0.208	0.123	0	0.925	0.944
Cd14	Csf3	10090.ENSMUSP00000056669	10090.ENSMUSP00000037762	0	0	0	0	0.081	0	0	0.490	0.511
Cd14	Trem1	10090.ENSMUSP00000056669	10090.ENSMUSP00000038636	0	0	0	0	0.169	0	0	0.340	0.428
Cd14	Il5	10090.ENSMUSP00000056669	10090.ENSMUSP00000043369	0	0	0	0	0	0	0	0.443	0.443
Cd14	Crp	10090.ENSMUSP00000056669	10090.ENSMUSP00000044665	0	0	0	0	0.047	0	0	0.491	0.494
Cd14	Tlr4	10090.ENSMUSP00000056669	10090.ENSMUSP00000045770	0	0	0	0	0.148	0.292	0.900	0.997	0.999
Cd14	Cxcl10	10090.ENSMUSP00000056669	10090.ENSMUSP00000047646	0	0	0	0	0.146	0	0	0.511	0.564
Cd14	Cxcr4	10090.ENSMUSP00000056669	10090.ENSMUSP00000053489	0	0	0	0	0.054	0	0	0.511	0.517
Cd14	Lcn2	10090.ENSMUSP00000056669	10090.ENSMUSP00000053962	0	0	0	0	0.332	0	0	0.300	0.512
Cd14	Ikbke	10090.ENSMUSP00000056669	10090.ENSMUSP00000054126	0	0	0	0	0.104	0.098	0.500	0.231	0.647
Cd14	Ticam1	10090.ENSMUSP00000056669	10090.ENSMUSP00000055104	0	0	0	0	0.070	0	0.500	0.297	0.644
Cd14	Stat6	10090.ENSMUSP00000056669	10090.ENSMUSP00000089708	0	0	0	0	0.096	0.070	0	0.344	0.400
Cd14	Nod2	10090.ENSMUSP00000056669	10090.ENSMUSP00000113773	0	0	0	0	0.052	0	0	0.399	0.406
Cd14	Itgal	10090.ENSMUSP00000056669	10090.ENSMUSP00000101913	0	0	0	0	0.100	0	0	0.391	0.428
Cd14	Stat1	10090.ENSMUSP00000056669	10090.ENSMUSP00000141132	0	0	0	0	0.071	0.070	0	0.403	0.439
Cd14	Syk	10090.ENSMUSP00000056669	10090.ENSMUSP00000113852	0	0	0	0	0.116	0.098	0	0.358	0.443
Cd14	Trem2	10090.ENSMUSP00000056669	10090.ENSMUSP00000108863	0	0	0	0	0.154	0	0	0.389	0.460
Cd14	Vegfa	10090.ENSMUSP00000056669	10090.ENSMUSP00000115883	0	0	0	0	0.045	0	0	0.475	0.477
Cd14	Hmgb1	10090.ENSMUSP00000056669	10090.ENSMUSP00000082682	0	0	0	0	0	0	0	0.478	0.478
Cd14	Cxcl12	10090.ENSMUSP00000056669	10090.ENSMUSP00000072800	0	0	0	0	0.049	0	0	0.480	0.484
Cd14	Foxp3	10090.ENSMUSP00000056669	10090.ENSMUSP00000111405	0	0	0	0	0	0	0	0.486	0.486
Cd14	Serpinb9f	10090.ENSMUSP00000056669	10090.ENSMUSP00000074958	0	0	0	0	0	0	0	0.491	0.491
Cd14	Serpinb9d	10090.ENSMUSP00000056669	10090.ENSMUSP00000067710	0	0	0	0	0	0	0	0.491	0.491
Cd14	Serpinb9e	10090.ENSMUSP00000056669	10090.ENSMUSP00000071769	0	0	0	0	0	0	0	0.491	0.491
Cd14	Serpinb9g	10090.ENSMUSP00000056669	10090.ENSMUSP00000080597	0	0	0	0	0	0	0	0.491	0.491
Cd14	Lgals3	10090.ENSMUSP00000056669	10090.ENSMUSP00000118169	0	0	0	0	0.273	0	0	0.332	0.493
Cd14	Tlr8	10090.ENSMUSP00000056669	10090.ENSMUSP00000107793	0	0	0	0	0.116	0	0	0.450	0.493
Cd14	Serpinb9	10090.ENSMUSP00000056669	10090.ENSMUSP00000099002	0	0	0	0	0.061	0	0	0.491	0.501
Cd14	Plcg2	10090.ENSMUSP00000056669	10090.ENSMUSP00000079991	0	0	0	0	0.079	0	0.400	0.172	0.502
Cd14	Il12b	10090.ENSMUSP00000056669	10090.ENSMUSP00000125867	0	0	0	0	0.093	0	0	0.475	0.503
Cd14	Il18	10090.ENSMUSP00000056669	10090.ENSMUSP00000151002	0	0	0	0	0.068	0	0	0.493	0.507
Cd14	Stat3	10090.ENSMUSP00000056669	10090.ENSMUSP00000120152	0	0	0	0	0.094	0.070	0	0.466	0.511
Cd14	Tlr5	10090.ENSMUSP00000056669	10090.ENSMUSP00000106625	0	0	0	0	0.061	0	0	0.516	0.526
Cd14	Cd55b	10090.ENSMUSP00000056669	10090.ENSMUSP00000108107	0	0	0	0	0	0	0	0.538	0.538
Cd14	Ifnb1	10090.ENSMUSP00000056669	10090.ENSMUSP00000056720	0	0	0	0	0.061	0	0	0.532	0.542
Cd14	Il1rn	10090.ENSMUSP00000056669	10090.ENSMUSP00000110126	0	0	0	0	0.366	0	0	0.328	0.555
Cd14	Gapdh	10090.ENSMUSP00000056669	10090.ENSMUSP00000113942	0	0	0	0	0.045	0.080	0	0.535	0.556
Cd14	Tirap	10090.ENSMUSP00000056669	10090.ENSMUSP00000135435	0	0	0	0	0.083	0.132	0	0.490	0.558
Cd14	Lcp1	10090.ENSMUSP00000056669	10090.ENSMUSP00000116271	0	0	0	0	0.122	0	0	0.518	0.559
Cd14	Nlrp3	10090.ENSMUSP00000056669	10090.ENSMUSP00000098707	0	0	0	0	0.144	0	0	0.515	0.567
Cd14	Sarm1	10090.ENSMUSP00000056669	10090.ENSMUSP00000103922	0	0	0	0	0	0	0.500	0.182	0.573
Cd14	Tlr12	10090.ENSMUSP00000056669	10090.ENSMUSP00000074381	0	0	0	0	0	0	0	0.597	0.597
Cd14	Tlr11	10090.ENSMUSP00000056669	10090.ENSMUSP00000138814	0	0	0	0	0	0	0	0.597	0.597
Cd14	Irak4	10090.ENSMUSP00000056669	10090.ENSMUSP00000074471	0	0	0	0	0.067	0.098	0	0.562	0.599
Cd14	Cx3cr1	10090.ENSMUSP00000056669	10090.ENSMUSP00000150463	0	0	0	0	0.057	0	0	0.604	0.610
Cd14	Csf1r	10090.ENSMUSP00000056669	10090.ENSMUSP00000110923	0	0	0	0	0.153	0.054	0	0.556	0.613
Cd14	Icam1	10090.ENSMUSP00000056669	10090.ENSMUSP00000083587	0	0	0	0	0.185	0	0	0.603	0.662
Cd14	Cd80	10090.ENSMUSP00000056669	10090.ENSMUSP00000156031	0	0	0	0	0.079	0.096	0	0.650	0.683
Cd14	Cd47	10090.ENSMUSP00000056669	10090.ENSMUSP00000099853	0	0	0	0	0.058	0	0	0.685	0.690
Cd14	Ifng	10090.ENSMUSP00000056669	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.694	0.694
Cd14	Cd86	10090.ENSMUSP00000056669	10090.ENSMUSP00000087047	0	0	0	0	0.117	0	0	0.680	0.705
Cd14	Tlr7	10090.ENSMUSP00000056669	10090.ENSMUSP00000107787	0	0	0	0	0.119	0	0	0.683	0.708
Cd14	Tlr9	10090.ENSMUSP00000056669	10090.ENSMUSP00000082207	0	0	0	0	0.074	0	0	0.710	0.719
Cd14	Tril	10090.ENSMUSP00000056669	10090.ENSMUSP00000116056	0	0	0	0	0	0.042	0.720	0.058	0.725
Cd14	Cxcl2	10090.ENSMUSP00000056669	10090.ENSMUSP00000074885	0	0	0	0	0.464	0	0	0.518	0.730
Cd14	Ticam2	10090.ENSMUSP00000056669	10090.ENSMUSP00000066239	0	0	0	0	0	0	0.400	0.602	0.750
Cd14	Tlr1	10090.ENSMUSP00000056669	10090.ENSMUSP00000142500	0	0	0	0.578	0.071	0	0	0.785	0.791
Cd14	Tlr6	10090.ENSMUSP00000056669	10090.ENSMUSP00000062096	0	0	0	0	0.098	0	0	0.801	0.812
Cd14	Cd19	10090.ENSMUSP00000056669	10090.ENSMUSP00000145803	0	0	0	0	0.056	0	0	0.860	0.862
Cd14	Cd36	10090.ENSMUSP00000056669	10090.ENSMUSP00000133008	0	0	0	0	0.117	0.041	0	0.898	0.906
Cd14	Fcgr3	10090.ENSMUSP00000056669	10090.ENSMUSP00000131938	0	0	0	0	0.386	0.050	0	0.921	0.949
Cd160	Fasl	10090.ENSMUSP00000102689	10090.ENSMUSP00000000834	0	0	0	0	0.436	0	0	0.360	0.623
Cd160	Tbx21	10090.ENSMUSP00000102689	10090.ENSMUSP00000001484	0	0	0	0	0.242	0	0	0.604	0.687
Cd160	Il7r	10090.ENSMUSP00000102689	10090.ENSMUSP00000003981	0	0	0	0	0.085	0	0	0.604	0.622
Cd160	Cd244a	10090.ENSMUSP00000102689	10090.ENSMUSP00000004829	0	0	0	0	0.129	0	0	0.791	0.810
Cd160	Tnfsf14	10090.ENSMUSP00000102689	10090.ENSMUSP00000005976	0	0	0	0	0.089	0.747	0	0.616	0.903
Cd160	Gzmb	10090.ENSMUSP00000102689	10090.ENSMUSP00000015581	0	0	0	0	0.179	0	0	0.607	0.663
Cd160	Cd274	10090.ENSMUSP00000102689	10090.ENSMUSP00000016640	0	0	0	0	0.092	0	0	0.642	0.661
Cd160	Il10	10090.ENSMUSP00000102689	10090.ENSMUSP00000016673	0	0	0	0	0.128	0	0	0.432	0.483
Cd160	Gzmm	10090.ENSMUSP00000102689	10090.ENSMUSP00000020549	0	0	0	0	0.185	0	0	0.330	0.430
Cd160	Havcr2	10090.ENSMUSP00000102689	10090.ENSMUSP00000020668	0	0	0	0	0.123	0	0	0.792	0.809
Cd160	Cd4	10090.ENSMUSP00000102689	10090.ENSMUSP00000024044	0	0	0	0	0.051	0	0	0.645	0.648
Cd160	Tnf	10090.ENSMUSP00000102689	10090.ENSMUSP00000025263	0	0	0	0	0.060	0	0	0.511	0.520
Cd160	Lta	10090.ENSMUSP00000102689	10090.ENSMUSP00000025266	0	0	0	0	0.103	0	0	0.533	0.563
Cd160	Cd7	10090.ENSMUSP00000102689	10090.ENSMUSP00000026159	0	0	0	0	0.193	0	0	0.328	0.434
Cd160	Ctla4	10090.ENSMUSP00000102689	10090.ENSMUSP00000027164	0	0	0	0	0.133	0	0	0.720	0.747
Cd160	Pdcd1	10090.ENSMUSP00000102689	10090.ENSMUSP00000027507	0	0	0	0	0.114	0	0	0.685	0.709
Cd160	Xcl1	10090.ENSMUSP00000102689	10090.ENSMUSP00000027860	0	0	0	0	0.406	0	0	0.361	0.604
Cd160	Il2	10090.ENSMUSP00000102689	10090.ENSMUSP00000029275	0	0	0	0	0.156	0	0	0.576	0.626
Cd160	Klrg1	10090.ENSMUSP00000102689	10090.ENSMUSP00000032207	0	0	0	0	0.211	0	0	0.769	0.810
Cd160	Lag3	10090.ENSMUSP00000102689	10090.ENSMUSP00000032217	0	0	0	0	0.174	0	0	0.813	0.839
Cd160	Klrk1	10090.ENSMUSP00000102689	10090.ENSMUSP00000032252	0	0	0	0	0.198	0	0	0.514	0.594
Cd160	Klrc1	10090.ENSMUSP00000102689	10090.ENSMUSP00000032270	0	0	0	0	0.167	0	0	0.538	0.599
Cd160	Cd40lg	10090.ENSMUSP00000102689	10090.ENSMUSP00000033466	0	0	0	0	0.137	0	0	0.392	0.453
Cd160	Il15	10090.ENSMUSP00000102689	10090.ENSMUSP00000034148	0	0	0	0	0	0	0	0.450	0.450
Cd160	Eomes	10090.ENSMUSP00000102689	10090.ENSMUSP00000035020	0	0	0	0	0.197	0	0	0.610	0.673
Cd160	Cxcr3	10090.ENSMUSP00000102689	10090.ENSMUSP00000052444	0	0	0	0	0.313	0	0	0.393	0.565
Cd160	Cxcr6	10090.ENSMUSP00000102689	10090.ENSMUSP00000060776	0	0	0	0	0.195	0	0	0.383	0.482
Cd160	Ifng	10090.ENSMUSP00000102689	10090.ENSMUSP00000063800	0	0	0	0	0.242	0	0	0.607	0.689
Cd160	Cd8a	10090.ENSMUSP00000102689	10090.ENSMUSP00000068123	0	0	0	0	0.214	0	0	0.377	0.489
Cd160	Nkg7	10090.ENSMUSP00000102689	10090.ENSMUSP00000068946	0	0	0	0	0.333	0	0	0.298	0.512
Cd160	Klrc3	10090.ENSMUSP00000102689	10090.ENSMUSP00000071147	0	0	0	0	0.156	0	0	0.376	0.451
Cd160	Lilrb4a	10090.ENSMUSP00000102689	10090.ENSMUSP00000077833	0	0	0	0	0.064	0	0	0.401	0.415
Cd160	Cd86	10090.ENSMUSP00000102689	10090.ENSMUSP00000087047	0	0	0	0	0.096	0	0	0.393	0.428
Cd160	Cd3e	10090.ENSMUSP00000102689	10090.ENSMUSP00000099896	0	0	0	0	0.309	0	0	0.297	0.494
Cd160	Prdm1	10090.ENSMUSP00000102689	10090.ENSMUSP00000101129	0	0	0	0	0.092	0	0	0.490	0.517
Cd160	Il7	10090.ENSMUSP00000102689	10090.ENSMUSP00000141845	0	0	0	0	0.093	0	0	0.383	0.416
Cd160	Slamf6	10090.ENSMUSP00000102689	10090.ENSMUSP00000141448	0	0	0	0	0.109	0	0	0.388	0.431
Cd160	Cd19	10090.ENSMUSP00000102689	10090.ENSMUSP00000145803	0	0	0	0	0.043	0	0	0.437	0.438
Cd160	Cd247	10090.ENSMUSP00000102689	10090.ENSMUSP00000140926	0	0	0	0	0.199	0	0	0.342	0.450
Cd160	Fcgr3	10090.ENSMUSP00000102689	10090.ENSMUSP00000131938	0	0	0	0	0.076	0	0	0.432	0.453
Cd160	Cd80	10090.ENSMUSP00000102689	10090.ENSMUSP00000156031	0	0	0	0	0	0	0	0.473	0.473
Cd160	Klrc2	10090.ENSMUSP00000102689	10090.ENSMUSP00000107688	0	0	0	0	0.077	0	0	0.470	0.491
Cd160	Foxp3	10090.ENSMUSP00000102689	10090.ENSMUSP00000111405	0	0	0	0	0.130	0	0	0.457	0.507
Cd160	Pdcd1lg2	10090.ENSMUSP00000102689	10090.ENSMUSP00000158422	0	0	0	0	0.113	0	0	0.543	0.577
Cd160	Prf1	10090.ENSMUSP00000102689	10090.ENSMUSP00000151354	0	0	0	0	0.268	0	0	0.552	0.658
Cd160	Klrd1	10090.ENSMUSP00000102689	10090.ENSMUSP00000107694	0	0	0	0	0.475	0	0	0.532	0.744
Cd160	Tnfrsf14	10090.ENSMUSP00000102689	10090.ENSMUSP00000116757	0	0	0	0	0.044	0.064	0	0.991	0.991
Cd177	Tgfb1	10090.ENSMUSP00000064934	10090.ENSMUSP00000002678	0	0	0	0	0	0	0	0.407	0.407
Cd177	Ctsg	10090.ENSMUSP00000064934	10090.ENSMUSP00000015583	0	0	0	0	0.151	0.084	0	0.300	0.408
Cd177	Cxcl13	10090.ENSMUSP00000064934	10090.ENSMUSP00000023840	0	0	0	0	0.061	0	0	0.450	0.461
Cd177	Pglyrp1	10090.ENSMUSP00000064934	10090.ENSMUSP00000032573	0	0	0	0	0.339	0	0	0.231	0.470
Cd177	Jam3	10090.ENSMUSP00000064934	10090.ENSMUSP00000034472	0	0	0	0	0	0	0	0.468	0.468
Cd177	Ltf	10090.ENSMUSP00000064934	10090.ENSMUSP00000035077	0	0	0	0	0.517	0.084	0	0.418	0.720
Cd177	Elane	10090.ENSMUSP00000064934	10090.ENSMUSP00000038925	0	0	0	0	0.207	0.046	0	0.447	0.545
Cd177	Lcn2	10090.ENSMUSP00000064934	10090.ENSMUSP00000053962	0	0	0	0	0.153	0	0	0.391	0.462
Cd177	Cd24a	10090.ENSMUSP00000064934	10090.ENSMUSP00000057983	0	0	0	0	0.054	0	0	0.468	0.475
Cd177	Cxcr2	10090.ENSMUSP00000064934	10090.ENSMUSP00000102512	0	0	0	0	0.151	0	0	0.328	0.405
Cd177	Ifitm6	10090.ENSMUSP00000064934	10090.ENSMUSP00000147357	0	0	0	0	0.332	0	0	0.150	0.408
Cd177	Cd47	10090.ENSMUSP00000064934	10090.ENSMUSP00000099853	0	0	0	0	0	0	0	0.480	0.480
Cd177	Olfm4	10090.ENSMUSP00000064934	10090.ENSMUSP00000086112	0	0	0	0	0.222	0	0	0.513	0.605
Cd180	Cd79a	10090.ENSMUSP00000022124	10090.ENSMUSP00000003469	0	0	0	0	0.137	0	0	0.376	0.439
Cd180	Tnfrsf13b	10090.ENSMUSP00000022124	10090.ENSMUSP00000010286	0	0	0	0	0.115	0	0	0.392	0.438
Cd180	Cd40	10090.ENSMUSP00000022124	10090.ENSMUSP00000017799	0	0	0	0	0.112	0	0	0.356	0.404
Cd180	Dhx58	10090.ENSMUSP00000022124	10090.ENSMUSP00000017974	0	0	0	0	0.079	0.051	0	0.435	0.463
Cd180	Ly86	10090.ENSMUSP00000022124	10090.ENSMUSP00000021860	0	0	0.273	0	0.388	0.965	0.900	0.876	0.999
Cd180	Cr2	10090.ENSMUSP00000022124	10090.ENSMUSP00000080938	0	0	0	0	0.092	0	0	0.368	0.401
Cd180	Cd86	10090.ENSMUSP00000022124	10090.ENSMUSP00000087047	0	0	0	0	0.212	0	0	0.273	0.403
Cd180	Ticam2	10090.ENSMUSP00000022124	10090.ENSMUSP00000066239	0	0	0	0	0.067	0	0	0.391	0.408
Cd180	Sarm1	10090.ENSMUSP00000022124	10090.ENSMUSP00000103922	0	0	0	0	0	0	0	0.422	0.422
Cd180	Tlr2	10090.ENSMUSP00000022124	10090.ENSMUSP00000029623	0	0	0	0	0.158	0	0	0.343	0.423
Cd180	Tlr1	10090.ENSMUSP00000022124	10090.ENSMUSP00000142500	0	0	0	0	0.173	0	0	0.348	0.438
Cd180	Cd79b	10090.ENSMUSP00000022124	10090.ENSMUSP00000129029	0	0	0	0	0.114	0	0	0.399	0.445
Cd180	Cd84	10090.ENSMUSP00000022124	10090.ENSMUSP00000120881	0	0	0	0	0.233	0.096	0	0.302	0.474
Cd180	Cd19	10090.ENSMUSP00000022124	10090.ENSMUSP00000145803	0	0	0	0	0.141	0	0	0.415	0.477
Cd180	Tlr7	10090.ENSMUSP00000022124	10090.ENSMUSP00000107787	0	0	0	0.561	0.418	0	0	0.159	0.489
Cd180	Ddx58	10090.ENSMUSP00000022124	10090.ENSMUSP00000042433	0	0	0	0	0.060	0.051	0	0.488	0.503
Cd180	Fcgr1	10090.ENSMUSP00000022124	10090.ENSMUSP00000029748	0	0	0	0	0.149	0.096	0	0.439	0.531
Cd180	Tlr4	10090.ENSMUSP00000022124	10090.ENSMUSP00000045770	0	0	0.139	0.676	0.151	0	0.400	0.324	0.664
Cd180	Ly96	10090.ENSMUSP00000022124	10090.ENSMUSP00000026881	0	0	0	0	0.056	0.127	0.400	0.577	0.763
Cd19	Fasl	10090.ENSMUSP00000145803	10090.ENSMUSP00000000834	0	0	0	0	0.050	0	0	0.606	0.610
Cd19	Il4	10090.ENSMUSP00000145803	10090.ENSMUSP00000000889	0	0	0	0	0.127	0	0	0.822	0.838
Cd19	Vpreb3	10090.ENSMUSP00000145803	10090.ENSMUSP00000000926	0	0	0	0	0.687	0	0	0.285	0.767
Cd19	Tbx21	10090.ENSMUSP00000145803	10090.ENSMUSP00000001484	0	0	0	0	0.127	0	0	0.696	0.723
Cd19	Cd3g	10090.ENSMUSP00000145803	10090.ENSMUSP00000002101	0	0	0	0	0.148	0	0	0.401	0.468
Cd19	Spi1	10090.ENSMUSP00000145803	10090.ENSMUSP00000002180	0	0	0	0	0.105	0	0	0.516	0.548
Cd19	Tgfb1	10090.ENSMUSP00000145803	10090.ENSMUSP00000002678	0	0	0	0	0.097	0	0	0.533	0.560
Cd19	Cd79a	10090.ENSMUSP00000145803	10090.ENSMUSP00000003469	0	0	0	0	0.856	0.093	0	0.941	0.991
Cd19	Il7r	10090.ENSMUSP00000145803	10090.ENSMUSP00000003981	0	0	0	0	0.080	0	0	0.824	0.831
Cd19	Cd244a	10090.ENSMUSP00000145803	10090.ENSMUSP00000004829	0	0	0	0	0.113	0	0	0.518	0.554
Cd19	Siglecg	10090.ENSMUSP00000145803	10090.ENSMUSP00000005592	0	0	0	0	0.517	0.064	0	0.344	0.677
Cd19	Kit	10090.ENSMUSP00000145803	10090.ENSMUSP00000005815	0	0	0	0	0.079	0	0	0.792	0.800
Cd19	Vav1	10090.ENSMUSP00000145803	10090.ENSMUSP00000005889	0	0	0	0	0.202	0.267	0.900	0.876	0.991
Cd19	Serpinb9b	10090.ENSMUSP00000145803	10090.ENSMUSP00000006392	0	0	0	0	0	0	0	0.644	0.644
