#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700013H16Rik	Slx	10090.ENSMUSP00000063474	10090.ENSMUSP00000094676	0	0	0	0	0	0	0	0.744	0.744
Chd3	Smarcc2	10090.ENSMUSP00000104301	10090.ENSMUSP00000100868	0	0	0	0	0.170	0.200	0	0.419	0.580
Chd3	H3f3b	10090.ENSMUSP00000104301	10090.ENSMUSP00000102062	0	0	0	0	0	0.175	0	0.667	0.713
Chd3	Ino80d	10090.ENSMUSP00000104301	10090.ENSMUSP00000130864	0	0	0	0	0.078	0.116	0	0.323	0.400
Chd3	Pbrm1	10090.ENSMUSP00000104301	10090.ENSMUSP00000107727	0	0	0	0	0.138	0.137	0	0.302	0.436
Chd3	Ino80c	10090.ENSMUSP00000104301	10090.ENSMUSP00000114643	0	0	0	0	0	0.259	0	0.295	0.455
Chd3	Chd9	10090.ENSMUSP00000104301	10090.ENSMUSP00000105243	0	0	0.181	0.640	0.102	0.062	0	0.324	0.471
Chd3	Ruvbl2	10090.ENSMUSP00000104301	10090.ENSMUSP00000147502	0	0	0	0	0.066	0.309	0	0.280	0.495
Chd3	Chd8	10090.ENSMUSP00000104301	10090.ENSMUSP00000142890	0	0	0.207	0.642	0.103	0.062	0	0.612	0.707
Chd3	Mta1	10090.ENSMUSP00000104301	10090.ENSMUSP00000105349	0	0	0	0	0.088	0.558	0.720	0.728	0.965
Chd3	Gatad2b	10090.ENSMUSP00000104301	10090.ENSMUSP00000142514	0	0	0	0	0.076	0.661	0.540	0.909	0.985
Chd4	Supt6	10090.ENSMUSP00000060054	10090.ENSMUSP00000002121	0	0	0	0	0.420	0.134	0	0.169	0.546
Chd4	Macroh2a1	10090.ENSMUSP00000060054	10090.ENSMUSP00000016081	0	0	0	0	0.104	0.253	0	0.189	0.410
Chd4	Hdac2	10090.ENSMUSP00000060054	10090.ENSMUSP00000019911	0	0	0	0	0.108	0.804	0.800	0.994	0.999
Chd4	Yeats4	10090.ENSMUSP00000060054	10090.ENSMUSP00000020382	0	0	0	0	0.051	0.167	0	0.488	0.559
Chd4	Hmg20b	10090.ENSMUSP00000060054	10090.ENSMUSP00000020454	0	0	0	0	0.073	0.121	0.500	0.171	0.617
Chd4	Yy1	10090.ENSMUSP00000060054	10090.ENSMUSP00000021692	0	0	0	0	0.084	0.102	0	0.562	0.608
Chd4	Myc	10090.ENSMUSP00000060054	10090.ENSMUSP00000022971	0	0	0	0	0	0.330	0	0.254	0.479
Chd4	Smarcd1	10090.ENSMUSP00000060054	10090.ENSMUSP00000023759	0	0	0	0	0.058	0.114	0	0.585	0.623
Chd4	Rnf8	10090.ENSMUSP00000060054	10090.ENSMUSP00000024817	0	0	0	0	0.061	0.168	0	0.807	0.836
Chd4	Kdm4b	10090.ENSMUSP00000060054	10090.ENSMUSP00000025036	0	0	0	0	0.054	0.046	0	0.459	0.469
Chd4	Smarca2	10090.ENSMUSP00000060054	10090.ENSMUSP00000025862	0	0	0.172	0.639	0.092	0.367	0	0.231	0.585
Chd4	Chd5	10090.ENSMUSP00000060054	10090.ENSMUSP00000030775	0	0	0.054	0.973	0	0.435	0.900	0.052	0.942
Chd4	Ruvbl1	10090.ENSMUSP00000060054	10090.ENSMUSP00000032165	0	0	0	0	0.068	0.313	0	0.328	0.532
Chd4	Rbbp7	10090.ENSMUSP00000060054	10090.ENSMUSP00000033720	0	0	0	0	0.151	0.463	0.900	0.993	0.999
Chd4	Eomes	10090.ENSMUSP00000060054	10090.ENSMUSP00000035020	0	0	0	0	0.076	0.051	0	0.500	0.523
Chd4	Kat6a	10090.ENSMUSP00000060054	10090.ENSMUSP00000038181	0	0	0	0.546	0.125	0.174	0.400	0.165	0.589
Chd4	Supt16	10090.ENSMUSP00000060054	10090.ENSMUSP00000042283	0	0	0	0	0.145	0.263	0	0.392	0.583
Chd4	Chd6	10090.ENSMUSP00000060054	10090.ENSMUSP00000042291	0	0	0.192	0.657	0.111	0.062	0	0.220	0.404
Chd4	Ddx21	10090.ENSMUSP00000060054	10090.ENSMUSP00000042691	0	0	0	0	0.127	0.110	0	0.399	0.493
Chd4	Mcrs1	10090.ENSMUSP00000060054	10090.ENSMUSP00000043901	0	0	0	0	0.053	0.131	0	0.677	0.711
Chd4	Smarca5	10090.ENSMUSP00000060054	10090.ENSMUSP00000044361	0	0	0.162	0.742	0.127	0.180	0	0.553	0.696
Chd4	Zbtb7a	10090.ENSMUSP00000060054	10090.ENSMUSP00000047333	0	0	0	0	0.164	0.117	0.720	0.290	0.833
Chd4	Smarcal1	10090.ENSMUSP00000060054	10090.ENSMUSP00000047589	0	0	0.230	0.570	0.106	0	0	0.221	0.418
Chd4	Kdm6b	10090.ENSMUSP00000060054	10090.ENSMUSP00000091620	0	0	0	0	0.067	0.171	0	0.286	0.400
Chd4	Kat2a	10090.ENSMUSP00000060054	10090.ENSMUSP00000099407	0	0	0	0	0.065	0.172	0	0.289	0.402
Chd4	H1f0	10090.ENSMUSP00000060054	10090.ENSMUSP00000137309	0	0	0	0	0.055	0.168	0	0.306	0.407
Chd4	Ino80c	10090.ENSMUSP00000060054	10090.ENSMUSP00000114643	0	0	0	0	0	0.259	0	0.236	0.410
Chd4	Zranb3	10090.ENSMUSP00000060054	10090.ENSMUSP00000108157	0	0	0.223	0.564	0.105	0	0	0.223	0.413
Chd4	Chd9	10090.ENSMUSP00000060054	10090.ENSMUSP00000105243	0	0	0.167	0.659	0.088	0.062	0	0.280	0.419
Chd4	Dmap1	10090.ENSMUSP00000060054	10090.ENSMUSP00000099748	0	0	0	0	0.051	0.282	0	0.236	0.433
Chd4	Zfp827	10090.ENSMUSP00000060054	10090.ENSMUSP00000096214	0	0	0	0	0.053	0.102	0	0.409	0.454
Chd4	Men1	10090.ENSMUSP00000060054	10090.ENSMUSP00000109130	0	0	0	0	0.073	0.050	0	0.432	0.456
Chd4	Kdm6a	10090.ENSMUSP00000060054	10090.ENSMUSP00000061539	0	0	0	0	0.064	0.171	0	0.365	0.464
Chd4	H3f3a	10090.ENSMUSP00000060054	10090.ENSMUSP00000124509	0	0	0	0	0.071	0.422	0	0.112	0.481
Chd4	Satb2	10090.ENSMUSP00000060054	10090.ENSMUSP00000110057	0	0	0	0	0	0.292	0	0.309	0.490
Chd4	Top1	10090.ENSMUSP00000060054	10090.ENSMUSP00000105094	0	0	0	0	0.168	0.259	0	0.239	0.491
Chd4	Chd8	10090.ENSMUSP00000060054	10090.ENSMUSP00000142890	0	0	0.198	0.656	0.272	0.062	0	0.272	0.548
Chd4	H4c11	10090.ENSMUSP00000060054	10090.ENSMUSP00000085006	0	0	0	0	0	0.255	0	0.424	0.553
Chd4	Ruvbl2	10090.ENSMUSP00000060054	10090.ENSMUSP00000147502	0	0	0	0	0.078	0.309	0	0.376	0.568
Chd4	Kdm5c	10090.ENSMUSP00000060054	10090.ENSMUSP00000108207	0	0	0	0.547	0.171	0.098	0	0.490	0.585
Chd4	Klf1	10090.ENSMUSP00000060054	10090.ENSMUSP00000064366	0	0	0	0	0.053	0.102	0	0.556	0.589
Chd4	Ercc6	10090.ENSMUSP00000060054	10090.ENSMUSP00000066256	0	0	0.227	0.592	0.050	0	0.500	0.083	0.618
Chd4	Pbrm1	10090.ENSMUSP00000060054	10090.ENSMUSP00000107727	0	0	0	0	0.174	0.137	0	0.517	0.625
Chd4	Ssrp1	10090.ENSMUSP00000060054	10090.ENSMUSP00000076971	0	0	0	0	0.258	0.259	0	0.376	0.627
Chd4	Ttf1	10090.ENSMUSP00000060054	10090.ENSMUSP00000097809	0	0	0	0	0.065	0.049	0.500	0.260	0.627
Chd4	Smarce1	10090.ENSMUSP00000060054	10090.ENSMUSP00000099422	0	0	0	0	0.065	0.168	0	0.585	0.649
Chd4	Gata3	10090.ENSMUSP00000060054	10090.ENSMUSP00000100041	0	0	0	0	0	0.090	0	0.690	0.706
Chd4	Smarcc2	10090.ENSMUSP00000060054	10090.ENSMUSP00000100868	0	0	0	0	0.076	0.301	0	0.645	0.750
Chd4	Smarcc1	10090.ENSMUSP00000060054	10090.ENSMUSP00000086094	0	0	0	0	0.312	0.487	0	0.457	0.792
Chd4	H3c8	10090.ENSMUSP00000060054	10090.ENSMUSP00000079670	0	0	0	0	0	0.296	0	0.781	0.839
Chd4	Mbd2	10090.ENSMUSP00000060054	10090.ENSMUSP00000073701	0	0	0	0	0	0.258	0.540	0.636	0.865
Chd4	H3f3b	10090.ENSMUSP00000060054	10090.ENSMUSP00000102062	0	0	0	0	0.054	0.422	0	0.787	0.873
Chd4	Smarca4	10090.ENSMUSP00000060054	10090.ENSMUSP00000096547	0	0	0.181	0.634	0.652	0.550	0	0.543	0.933
Chd4	Mta3	10090.ENSMUSP00000060054	10090.ENSMUSP00000068931	0	0	0	0	0.071	0.561	0.720	0.518	0.937
Chd4	Ezh2	10090.ENSMUSP00000060054	10090.ENSMUSP00000080419	0	0	0	0	0.070	0.555	0	0.912	0.960
Chd4	Mta1	10090.ENSMUSP00000060054	10090.ENSMUSP00000105349	0	0	0	0	0.112	0.606	0.720	0.755	0.972
Chd4	Mbd3	10090.ENSMUSP00000060054	10090.ENSMUSP00000089948	0	0	0	0	0.125	0.805	0.720	0.664	0.981
Chd4	Mta2	10090.ENSMUSP00000060054	10090.ENSMUSP00000093959	0	0	0	0	0.154	0.825	0.900	0.634	0.993
Chd4	Gatad2b	10090.ENSMUSP00000060054	10090.ENSMUSP00000142514	0	0	0	0	0.140	0.642	0.540	0.960	0.993
Chd4	Gatad2a	10090.ENSMUSP00000060054	10090.ENSMUSP00000070229	0	0	0	0	0.157	0.652	0.720	0.963	0.996
Chd4	Hdac1	10090.ENSMUSP00000060054	10090.ENSMUSP00000099657	0	0	0	0	0.185	0.819	0.900	0.994	0.999
Chd4	Rbbp4	10090.ENSMUSP00000060054	10090.ENSMUSP00000099658	0	0	0	0	0.192	0.463	0.900	0.994	0.999
Chd5	Hdac2	10090.ENSMUSP00000030775	10090.ENSMUSP00000019911	0	0	0	0	0.060	0.484	0.720	0.275	0.888
Chd5	Tnp1	10090.ENSMUSP00000030775	10090.ENSMUSP00000027374	0	0	0	0	0	0	0	0.601	0.601
Chd5	Chd9	10090.ENSMUSP00000030775	10090.ENSMUSP00000105243	0	0	0.181	0.649	0.087	0.062	0	0.528	0.625
Chd5	Mbd2	10090.ENSMUSP00000030775	10090.ENSMUSP00000073701	0	0	0	0	0	0.258	0.540	0.265	0.727
Chd5	Zbtb7a	10090.ENSMUSP00000030775	10090.ENSMUSP00000047333	0	0	0	0	0.053	0.117	0.720	0	0.745
Chd5	Mta1	10090.ENSMUSP00000030775	10090.ENSMUSP00000105349	0	0	0	0	0.069	0.270	0.720	0.181	0.823
Chd5	Gatad2b	10090.ENSMUSP00000030775	10090.ENSMUSP00000142514	0	0	0	0	0.067	0.566	0.540	0.369	0.866
Chd5	Mta3	10090.ENSMUSP00000030775	10090.ENSMUSP00000068931	0	0	0	0	0.069	0.461	0.720	0.181	0.869
Chd5	Mbd3	10090.ENSMUSP00000030775	10090.ENSMUSP00000089948	0	0	0	0	0	0.576	0.720	0.163	0.891
Chd5	Gatad2a	10090.ENSMUSP00000030775	10090.ENSMUSP00000070229	0	0	0	0	0.090	0.500	0.720	0.266	0.894
Chd5	Mta2	10090.ENSMUSP00000030775	10090.ENSMUSP00000093959	0	0	0	0	0.069	0.414	0.900	0.181	0.949
Chd5	Rbbp4	10090.ENSMUSP00000030775	10090.ENSMUSP00000099658	0	0	0	0	0.091	0.463	0.900	0.216	0.956
Chd5	Rbbp7	10090.ENSMUSP00000030775	10090.ENSMUSP00000033720	0	0	0	0	0.091	0.463	0.900	0.312	0.961
Chd5	Hdac1	10090.ENSMUSP00000030775	10090.ENSMUSP00000099657	0	0	0	0	0.060	0.584	0.900	0.229	0.965
Chd6	Smarca2	10090.ENSMUSP00000042291	10090.ENSMUSP00000025862	0	0	0.157	0.633	0.114	0.136	0	0.412	0.570
Chd6	Ruvbl1	10090.ENSMUSP00000042291	10090.ENSMUSP00000032165	0	0	0	0	0.042	0.313	0	0.164	0.401
Chd6	Kat6a	10090.ENSMUSP00000042291	10090.ENSMUSP00000038181	0	0	0	0	0.224	0.174	0	0.204	0.445
Chd6	Supt16	10090.ENSMUSP00000042291	10090.ENSMUSP00000042283	0	0	0	0	0.074	0.421	0	0.221	0.546
Chd6	Pbrm1	10090.ENSMUSP00000042291	10090.ENSMUSP00000107727	0	0	0	0	0.130	0.137	0	0.273	0.407
Chd6	Smarca5	10090.ENSMUSP00000042291	10090.ENSMUSP00000044361	0	0	0.159	0.736	0.066	0.290	0	0.070	0.412
Chd6	Ino80d	10090.ENSMUSP00000042291	10090.ENSMUSP00000130864	0	0	0	0	0.142	0.116	0	0.338	0.455
Chd6	Ssrp1	10090.ENSMUSP00000042291	10090.ENSMUSP00000076971	0	0	0	0	0.056	0.415	0	0.177	0.506
Chd6	Setd2	10090.ENSMUSP00000042291	10090.ENSMUSP00000116313	0	0	0	0	0.148	0.216	0	0.357	0.533
Chd7	Sox9	10090.ENSMUSP00000059079	10090.ENSMUSP00000000579	0	0	0	0	0.054	0.082	0	0.602	0.624
Chd7	Ruvbl1	10090.ENSMUSP00000059079	10090.ENSMUSP00000032165	0	0	0	0	0	0.313	0	0.164	0.401
Chd7	Supt16	10090.ENSMUSP00000059079	10090.ENSMUSP00000042283	0	0	0	0	0.051	0.421	0	0.244	0.548
Chd7	Smarca5	10090.ENSMUSP00000059079	10090.ENSMUSP00000044361	0	0	0.136	0.737	0.070	0.290	0	0.136	0.442
Chd7	Kdm6b	10090.ENSMUSP00000059079	10090.ENSMUSP00000091620	0	0	0	0	0.071	0.171	0	0.293	0.408
Chd7	Pbrm1	10090.ENSMUSP00000059079	10090.ENSMUSP00000107727	0	0	0	0	0.149	0.137	0	0.261	0.410
Chd7	Smarca1	10090.ENSMUSP00000059079	10090.ENSMUSP00000099138	0	0	0.137	0.735	0.054	0.290	0	0.116	0.419
Chd7	Ino80c	10090.ENSMUSP00000059079	10090.ENSMUSP00000114643	0	0	0	0	0	0.259	0	0.255	0.425
Chd7	Gatad2a	10090.ENSMUSP00000059079	10090.ENSMUSP00000070229	0	0	0	0	0.082	0.364	0	0.096	0.427
Chd7	Pax6	10090.ENSMUSP00000059079	10090.ENSMUSP00000087870	0	0	0	0	0.055	0.059	0	0.407	0.427
Chd7	H3c8	10090.ENSMUSP00000059079	10090.ENSMUSP00000079670	0	0	0	0	0	0.259	0	0.335	0.486
Chd7	Smarce1	10090.ENSMUSP00000059079	10090.ENSMUSP00000099422	0	0	0	0	0	0.345	0	0.252	0.489
Chd7	Setd2	10090.ENSMUSP00000059079	10090.ENSMUSP00000116313	0	0	0	0	0.093	0.216	0	0.346	0.495
Chd7	Ssrp1	10090.ENSMUSP00000059079	10090.ENSMUSP00000076971	0	0	0	0	0.046	0.415	0	0.201	0.515
Chd7	H3f3b	10090.ENSMUSP00000059079	10090.ENSMUSP00000102062	0	0	0	0	0.050	0.259	0	0.366	0.515
Chd7	Smarcc2	10090.ENSMUSP00000059079	10090.ENSMUSP00000100868	0	0	0	0	0.055	0.365	0	0.281	0.531
Chd7	Kdm6a	10090.ENSMUSP00000059079	10090.ENSMUSP00000061539	0	0	0	0	0.064	0.171	0	0.470	0.554
Chd7	Smarcc1	10090.ENSMUSP00000059079	10090.ENSMUSP00000086094	0	0	0	0	0.055	0.140	0	0.514	0.570
Chd7	Smarca4	10090.ENSMUSP00000059079	10090.ENSMUSP00000096547	0	0	0.108	0.631	0.071	0.362	0	0.502	0.702
Chd7	Chd8	10090.ENSMUSP00000059079	10090.ENSMUSP00000142890	0	0	0.075	0.923	0.057	0.168	0	0.660	0.721
Chd8	Supt6	10090.ENSMUSP00000142890	10090.ENSMUSP00000002121	0	0	0	0	0.333	0.134	0	0.269	0.541
Chd8	Hcfc2	10090.ENSMUSP00000142890	10090.ENSMUSP00000020478	0	0	0	0	0.067	0	0.720	0.106	0.746
Chd8	Yy1	10090.ENSMUSP00000142890	10090.ENSMUSP00000021692	0	0	0	0	0.093	0.100	0	0.501	0.557
Chd8	Pole3	10090.ENSMUSP00000142890	10090.ENSMUSP00000030091	0	0	0	0	0	0.281	0	0.209	0.406
Chd8	Smarcad1	10090.ENSMUSP00000142890	10090.ENSMUSP00000031984	0	0	0.203	0.653	0.150	0.137	0	0.094	0.400
Chd8	Ruvbl1	10090.ENSMUSP00000142890	10090.ENSMUSP00000032165	0	0	0	0	0.047	0.313	0.720	0.204	0.834
Chd8	Hcfc1	10090.ENSMUSP00000142890	10090.ENSMUSP00000033761	0	0	0	0	0.128	0	0.720	0.141	0.772
Chd8	Kdm5b	10090.ENSMUSP00000142890	10090.ENSMUSP00000038138	0	0	0	0	0.148	0.098	0	0.407	0.505
Chd8	Kat6a	10090.ENSMUSP00000142890	10090.ENSMUSP00000038181	0	0	0	0	0.222	0.174	0	0.149	0.406
Chd8	Supt16	10090.ENSMUSP00000142890	10090.ENSMUSP00000042283	0	0	0	0	0.062	0.421	0	0.454	0.677
Chd8	Mcrs1	10090.ENSMUSP00000142890	10090.ENSMUSP00000043901	0	0	0	0	0.041	0.131	0.720	0.080	0.756
Chd8	Smarca5	10090.ENSMUSP00000142890	10090.ENSMUSP00000044361	0	0	0.162	0.743	0.121	0.290	0	0.302	0.586
Chd8	Tbr1	10090.ENSMUSP00000142890	10090.ENSMUSP00000046787	0	0	0	0	0	0.051	0	0.604	0.608
Chd8	Ep400	10090.ENSMUSP00000142890	10090.ENSMUSP00000049038	0	0	0	0.549	0.296	0.082	0	0.214	0.448
Chd8	Kdm6a	10090.ENSMUSP00000142890	10090.ENSMUSP00000061539	0	0	0	0	0.148	0.171	0	0.303	0.465
Chd8	Ssrp1	10090.ENSMUSP00000142890	10090.ENSMUSP00000076971	0	0	0	0	0.086	0.415	0	0.271	0.576
Chd8	H3c8	10090.ENSMUSP00000142890	10090.ENSMUSP00000079670	0	0	0	0	0	0.259	0	0.498	0.612
Chd8	Hdac4	10090.ENSMUSP00000142890	10090.ENSMUSP00000095249	0	0	0	0	0.071	0.362	0	0.204	0.488
Chd8	Smarca4	10090.ENSMUSP00000142890	10090.ENSMUSP00000096547	0	0	0.180	0.628	0.127	0.136	0	0.195	0.436
Chd8	Smarca1	10090.ENSMUSP00000142890	10090.ENSMUSP00000099138	0	0	0.165	0.737	0.083	0.290	0	0.098	0.444
Chd8	Smarcc2	10090.ENSMUSP00000142890	10090.ENSMUSP00000100868	0	0	0	0	0.109	0.140	0	0.405	0.505
Chd8	H3f3b	10090.ENSMUSP00000142890	10090.ENSMUSP00000102062	0	0	0	0	0.057	0.259	0	0.498	0.618
Chd8	Pbrm1	10090.ENSMUSP00000142890	10090.ENSMUSP00000107727	0	0	0	0	0.199	0.137	0	0.275	0.456
Chd8	Kdm5c	10090.ENSMUSP00000142890	10090.ENSMUSP00000108207	0	0	0	0	0.198	0.098	0	0.297	0.447
Chd8	Men1	10090.ENSMUSP00000142890	10090.ENSMUSP00000109130	0	0	0	0	0.055	0.050	0.720	0.046	0.728
Chd8	Ino80c	10090.ENSMUSP00000142890	10090.ENSMUSP00000114643	0	0	0	0	0	0.259	0.720	0.119	0.801
Chd8	Setd2	10090.ENSMUSP00000142890	10090.ENSMUSP00000116313	0	0	0	0	0.420	0.216	0	0.391	0.699
Chd8	Srcap	10090.ENSMUSP00000142890	10090.ENSMUSP00000140036	0	0	0.211	0.553	0.240	0.082	0	0.057	0.412
Chd8	Gatad2b	10090.ENSMUSP00000142890	10090.ENSMUSP00000142514	0	0	0	0	0.301	0.139	0	0.506	0.676
Chd8	Ruvbl2	10090.ENSMUSP00000142890	10090.ENSMUSP00000147502	0	0	0	0	0.060	0.309	0.720	0.118	0.818
Chd9	Smarcd3	10090.ENSMUSP00000105243	10090.ENSMUSP00000030791	0	0	0	0	0	0.114	0.400	0.226	0.552
Chd9	Supt16	10090.ENSMUSP00000105243	10090.ENSMUSP00000042283	0	0	0	0	0.055	0.421	0	0.221	0.537
Chd9	Mysm1	10090.ENSMUSP00000105243	10090.ENSMUSP00000075269	0	0	0	0	0.352	0.286	0	0.082	0.538
Chd9	Ssrp1	10090.ENSMUSP00000105243	10090.ENSMUSP00000076971	0	0	0	0	0.046	0.415	0	0.196	0.512
Chd9	Setd2	10090.ENSMUSP00000105243	10090.ENSMUSP00000116313	0	0	0	0	0.145	0.216	0	0.271	0.469
Chd9	Nr3c1	10090.ENSMUSP00000105243	10090.ENSMUSP00000111229	0	0	0	0	0.115	0.062	0	0.459	0.512
Chrac1	Pole3	10090.ENSMUSP00000087197	10090.ENSMUSP00000030091	0	0	0	0	0.069	0.973	0.540	0.914	0.998
Chrac1	Rbbp7	10090.ENSMUSP00000087197	10090.ENSMUSP00000033720	0	0	0	0	0.076	0.059	0.540	0.153	0.616
Chrac1	Smarca5	10090.ENSMUSP00000087197	10090.ENSMUSP00000044361	0	0	0	0	0.057	0.655	0.540	0.689	0.947
Chrac1	Ino80c	10090.ENSMUSP00000087197	10090.ENSMUSP00000114643	0	0	0	0	0.121	0.073	0	0.328	0.405
Chrac1	Rbbp4	10090.ENSMUSP00000087197	10090.ENSMUSP00000099658	0	0	0	0	0.069	0.059	0.540	0.114	0.595
Chrac1	Rsf1	10090.ENSMUSP00000087197	10090.ENSMUSP00000102771	0	0	0	0	0.043	0	0.540	0.478	0.750
Chrac1	Smarca1	10090.ENSMUSP00000087197	10090.ENSMUSP00000099138	0	0	0	0	0	0.655	0.540	0.425	0.900
Daxx	Hdac2	10090.ENSMUSP00000128504	10090.ENSMUSP00000019911	0	0	0	0	0.085	0.275	0	0.716	0.795
Daxx	Dek	10090.ENSMUSP00000128504	10090.ENSMUSP00000021807	0	0	0	0	0.044	0.168	0	0.531	0.594
Daxx	Mcrs1	10090.ENSMUSP00000128504	10090.ENSMUSP00000043901	0	0	0	0	0.057	0.216	0	0.653	0.721
Daxx	Smarcal1	10090.ENSMUSP00000128504	10090.ENSMUSP00000047589	0	0	0	0	0.074	0.105	0	0.359	0.423
Daxx	Hjurp	10090.ENSMUSP00000128504	10090.ENSMUSP00000054263	0	0	0	0	0.050	0	0	0.507	0.512
Daxx	Ssrp1	10090.ENSMUSP00000128504	10090.ENSMUSP00000076971	0	0	0	0	0.104	0.077	0	0.383	0.446
Daxx	H3c8	10090.ENSMUSP00000128504	10090.ENSMUSP00000079670	0	0	0	0	0	0.179	0	0.468	0.544
Daxx	H4c11	10090.ENSMUSP00000128504	10090.ENSMUSP00000085006	0	0	0	0	0	0.418	0	0.283	0.565
Daxx	Hdac1	10090.ENSMUSP00000128504	10090.ENSMUSP00000099657	0	0	0	0	0.121	0.570	0	0.412	0.758
Daxx	Dmap1	10090.ENSMUSP00000128504	10090.ENSMUSP00000099748	0	0	0	0	0.091	0.498	0	0.228	0.617
Daxx	H3f3b	10090.ENSMUSP00000128504	10090.ENSMUSP00000102062	0	0	0	0	0.046	0.685	0	0.779	0.927
Daxx	Men1	10090.ENSMUSP00000128504	10090.ENSMUSP00000109130	0	0	0	0	0.080	0.093	0	0.491	0.538
Daxx	Nr3c1	10090.ENSMUSP00000128504	10090.ENSMUSP00000111229	0	0	0	0	0	0.267	0	0.532	0.642
Daxx	Setd2	10090.ENSMUSP00000128504	10090.ENSMUSP00000116313	0	0	0	0	0.048	0.070	0	0.398	0.420
Daxx	H3f3a	10090.ENSMUSP00000128504	10090.ENSMUSP00000124509	0	0	0	0	0	0.384	0	0.550	0.711
Ddx21	Kat2b	10090.ENSMUSP00000042691	10090.ENSMUSP00000000724	0	0	0	0	0	0.071	0.500	0.097	0.544
Ddx21	Dek	10090.ENSMUSP00000042691	10090.ENSMUSP00000021807	0	0	0	0	0.073	0	0.800	0.496	0.898
Ddx21	Sf3b1	10090.ENSMUSP00000042691	10090.ENSMUSP00000027127	0	0	0	0	0.112	0.279	0.800	0.217	0.886
Ddx21	Mta2	10090.ENSMUSP00000042691	10090.ENSMUSP00000093959	0	0	0	0	0.137	0	0	0.338	0.404
Ddx21	Top1	10090.ENSMUSP00000042691	10090.ENSMUSP00000105094	0	0	0	0	0.113	0.116	0	0.331	0.429
Ddx21	Grwd1	10090.ENSMUSP00000042691	10090.ENSMUSP00000116252	0	0	0	0	0.425	0.093	0	0.135	0.510
Ddx21	Kat2a	10090.ENSMUSP00000042691	10090.ENSMUSP00000099407	0	0	0	0	0.061	0.071	0.500	0.086	0.548
Ddx21	Kdm6b	10090.ENSMUSP00000042691	10090.ENSMUSP00000091620	0	0	0	0	0.047	0.237	0	0.521	0.621
Ddx21	Npm1	10090.ENSMUSP00000042691	10090.ENSMUSP00000075067	0	0	0	0	0.153	0.097	0	0.619	0.683
Ddx21	Ssrp1	10090.ENSMUSP00000042691	10090.ENSMUSP00000076971	0	0	0	0	0.138	0.116	0	0.644	0.705
Ddx21	Myo1c	10090.ENSMUSP00000042691	10090.ENSMUSP00000104069	0	0	0	0	0.066	0.073	0.800	0	0.811
Ddx21	Ercc6	10090.ENSMUSP00000042691	10090.ENSMUSP00000066256	0	0	0	0	0.079	0.105	0.720	0.460	0.858
Ddx21	Smarca5	10090.ENSMUSP00000042691	10090.ENSMUSP00000044361	0	0	0	0	0.152	0.105	0.800	0.316	0.882
Ddx21	Mybbp1a	10090.ENSMUSP00000042691	10090.ENSMUSP00000044827	0	0	0	0	0.385	0.071	0.800	0.696	0.960
Dek	Kat2b	10090.ENSMUSP00000021807	10090.ENSMUSP00000000724	0	0	0	0	0.058	0.093	0.500	0.078	0.553
Dek	Macroh2a1	10090.ENSMUSP00000021807	10090.ENSMUSP00000016081	0	0	0	0	0.080	0.334	0	0.101	0.401
Dek	Hdac2	10090.ENSMUSP00000021807	10090.ENSMUSP00000019911	0	0	0	0	0.167	0.093	0	0.490	0.581
Dek	Nasp	10090.ENSMUSP00000021807	10090.ENSMUSP00000030456	0	0	0	0	0.221	0	0	0.277	0.413
Dek	Set	10090.ENSMUSP00000021807	10090.ENSMUSP00000099930	0	0	0	0	0.227	0	0	0.326	0.457
Dek	Npm1	10090.ENSMUSP00000021807	10090.ENSMUSP00000075067	0	0	0	0	0.220	0	0	0.346	0.469
Dek	Top1	10090.ENSMUSP00000021807	10090.ENSMUSP00000105094	0	0	0	0	0.247	0.071	0	0.348	0.504
Dek	Kat2a	10090.ENSMUSP00000021807	10090.ENSMUSP00000099407	0	0	0	0	0	0.082	0.500	0.081	0.541
Dek	Myo1c	10090.ENSMUSP00000021807	10090.ENSMUSP00000104069	0	0	0	0	0	0	0.800	0.070	0.806
Dek	Ercc6	10090.ENSMUSP00000021807	10090.ENSMUSP00000066256	0	0	0	0	0	0.067	0.720	0.515	0.862
Dek	Smarca5	10090.ENSMUSP00000021807	10090.ENSMUSP00000044361	0	0	0	0	0.281	0.067	0.800	0.195	0.877
Dek	Sf3b1	10090.ENSMUSP00000021807	10090.ENSMUSP00000027127	0	0	0	0	0.127	0	0.800	0.485	0.902
Dek	Mybbp1a	10090.ENSMUSP00000021807	10090.ENSMUSP00000044827	0	0	0	0	0.066	0	0.800	0.569	0.912
Dicer1	Sox9	10090.ENSMUSP00000043676	10090.ENSMUSP00000000579	0	0	0	0	0	0	0	0.417	0.417
Dicer1	Hdac2	10090.ENSMUSP00000043676	10090.ENSMUSP00000019911	0	0	0	0	0.049	0.098	0	0.428	0.466
Dicer1	Yy1	10090.ENSMUSP00000043676	10090.ENSMUSP00000021692	0	0	0	0	0.104	0.120	0	0.630	0.683
Dicer1	Myc	10090.ENSMUSP00000043676	10090.ENSMUSP00000022971	0	0	0	0	0	0.061	0	0.615	0.623
