#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
2610528A11Rik	Gpr15	10090.ENSMUSP00000136426	10090.ENSMUSP00000086731	0	0	0	0	0	0	0	0.792	0.792
Ccl17	Ccl6	10090.ENSMUSP00000034232	10090.ENSMUSP00000019071	0	0	0	0	0.105	0.138	0	0.525	0.602
Ccl17	Ccl4	10090.ENSMUSP00000034232	10090.ENSMUSP00000019074	0	0	0	0	0.079	0	0	0.868	0.873
Ccl17	Ccl9	10090.ENSMUSP00000034232	10090.ENSMUSP00000019266	0	0	0	0.758	0.081	0.138	0	0.588	0.645
Ccl17	Sdc1	10090.ENSMUSP00000034232	10090.ENSMUSP00000020911	0	0	0	0	0.044	0.053	0	0.700	0.704
Ccl17	Ccl7	10090.ENSMUSP00000034232	10090.ENSMUSP00000021011	0	0	0	0	0.140	0	0	0.520	0.569
Ccl17	Cxcl14	10090.ENSMUSP00000034232	10090.ENSMUSP00000021970	0	0	0	0	0.051	0.942	0	0.447	0.966
Ccl17	Cxcl13	10090.ENSMUSP00000034232	10090.ENSMUSP00000023840	0	0	0	0	0.098	0.200	0	0.777	0.825
Ccl17	Ccl25	10090.ENSMUSP00000034232	10090.ENSMUSP00000024004	0	0	0	0	0	0.942	0	0.774	0.986
Ccl17	Tnf	10090.ENSMUSP00000034232	10090.ENSMUSP00000025263	0	0	0	0	0.167	0	0	0.709	0.747
Ccl17	Ccr1	10090.ENSMUSP00000034232	10090.ENSMUSP00000026911	0	0	0	0	0.044	0.111	0.650	0.822	0.940
Ccl17	Il17a	10090.ENSMUSP00000034232	10090.ENSMUSP00000027061	0	0	0	0	0.053	0	0	0.667	0.671
Ccl17	Xcl1	10090.ENSMUSP00000034232	10090.ENSMUSP00000027860	0	0	0	0	0.082	0.068	0	0.491	0.527
Ccl17	Sell	10090.ENSMUSP00000034232	10090.ENSMUSP00000027871	0	0	0	0	0.069	0	0	0.439	0.456
Ccl17	Sele	10090.ENSMUSP00000034232	10090.ENSMUSP00000027874	0	0	0	0	0.120	0	0	0.401	0.451
Ccl17	Il1b	10090.ENSMUSP00000034232	10090.ENSMUSP00000028881	0	0	0	0	0.160	0	0	0.668	0.709
Ccl17	Vcam1	10090.ENSMUSP00000034232	10090.ENSMUSP00000029574	0	0	0	0	0.057	0.097	0	0.431	0.473
Ccl17	Tlr2	10090.ENSMUSP00000034232	10090.ENSMUSP00000029623	0	0	0	0	0.061	0	0	0.462	0.473
Ccl17	Cxcl5	10090.ENSMUSP00000034232	10090.ENSMUSP00000031318	0	0	0	0	0.098	0.117	0	0.784	0.813
Ccl17	Ppbp	10090.ENSMUSP00000034232	10090.ENSMUSP00000031319	0	0	0	0	0.056	0.117	0	0.463	0.513
Ccl17	Pf4	10090.ENSMUSP00000034232	10090.ENSMUSP00000031320	0	0	0	0	0	0.776	0	0.463	0.874
Ccl17	Cxcl15	10090.ENSMUSP00000034232	10090.ENSMUSP00000031322	0	0	0	0	0.074	0.134	0	0.487	0.553
Ccl17	Cxcl1	10090.ENSMUSP00000034232	10090.ENSMUSP00000031327	0	0	0	0	0.104	0.117	0	0.706	0.747
Ccl17	Cx3cl1	10090.ENSMUSP00000034232	10090.ENSMUSP00000034230	0	0	0	0	0.132	0.068	0	0.676	0.715
Ccl17	Ccl22	10090.ENSMUSP00000034232	10090.ENSMUSP00000034231	0	0	0	0.793	0.409	0	0.900	0.729	0.982
Ccl17	Ccl21a	10090.ENSMUSP00000034232	10090.ENSMUSP00000092732	0	0	0	0	0	0	0	0.404	0.404
Ccl17	Ccl21b-2	10090.ENSMUSP00000034232	10090.ENSMUSP00000137149	0	0	0	0	0	0	0	0.405	0.405
Ccl17	Vegfa	10090.ENSMUSP00000034232	10090.ENSMUSP00000115883	0	0	0	0	0	0	0	0.441	0.441
Ccl17	Fcgr3	10090.ENSMUSP00000034232	10090.ENSMUSP00000131938	0	0	0	0	0.059	0	0	0.435	0.446
Ccl17	Gata3	10090.ENSMUSP00000034232	10090.ENSMUSP00000100041	0	0	0	0	0	0.054	0	0.438	0.446
Ccl17	Gm13304	10090.ENSMUSP00000034232	10090.ENSMUSP00000095727	0	0	0	0	0	0	0	0.451	0.451
Ccl17	Ptprc	10090.ENSMUSP00000034232	10090.ENSMUSP00000138350	0	0	0	0	0.047	0	0	0.459	0.463
Ccl17	Il12b	10090.ENSMUSP00000034232	10090.ENSMUSP00000125867	0	0	0	0	0.122	0	0	0.459	0.504
Ccl17	Ccl20	10090.ENSMUSP00000034232	10090.ENSMUSP00000109064	0	0	0	0.779	0.076	0.068	0	0.475	0.509
Ccl17	Cxcl2	10090.ENSMUSP00000034232	10090.ENSMUSP00000074885	0	0	0	0	0.096	0	0	0.502	0.531
Ccl17	Icam1	10090.ENSMUSP00000034232	10090.ENSMUSP00000083587	0	0	0	0	0.130	0	0	0.491	0.538
Ccl17	Trem1	10090.ENSMUSP00000034232	10090.ENSMUSP00000038636	0	0	0	0	0.043	0	0	0.545	0.545
Ccl17	Ccrl2	10090.ENSMUSP00000034232	10090.ENSMUSP00000107519	0	0	0	0	0.065	0	0	0.550	0.561
Ccl17	Itgam	10090.ENSMUSP00000034232	10090.ENSMUSP00000068468	0	0	0	0	0.054	0	0	0.603	0.608
Ccl17	Ccl19-2	10090.ENSMUSP00000034232	10090.ENSMUSP00000137353	0	0	0	0	0	0	0	0.678	0.678
Ccl17	Hand2	10090.ENSMUSP00000034232	10090.ENSMUSP00000044983	0	0	0	0	0	0	0	0.687	0.687
Ccl17	Ccl19	10090.ENSMUSP00000034232	10090.ENSMUSP00000100022	0	0	0	0	0.096	0	0	0.679	0.698
Ccl17	Ccr1l1	10090.ENSMUSP00000034232	10090.ENSMUSP00000071353	0	0	0	0	0	0.111	0.650	0.150	0.712
Ccl17	Cxcl12	10090.ENSMUSP00000034232	10090.ENSMUSP00000072800	0	0	0	0	0.056	0.200	0	0.658	0.719
Ccl17	Ifng	10090.ENSMUSP00000034232	10090.ENSMUSP00000063800	0	0	0	0	0.175	0	0	0.707	0.748
Ccl17	Xcr1	10090.ENSMUSP00000034232	10090.ENSMUSP00000138255	0	0	0	0	0.065	0	0.650	0.378	0.778
Ccl17	Ccl19-3	10090.ENSMUSP00000034232	10090.ENSMUSP00000137582	0	0	0	0	0	0	0	0.786	0.786
Ccl17	Cxcl9	10090.ENSMUSP00000034232	10090.ENSMUSP00000108716	0	0	0	0	0.219	0.132	0	0.734	0.804
Ccl17	Ccr9	10090.ENSMUSP00000034232	10090.ENSMUSP00000127024	0	0	0	0	0	0	0.650	0.467	0.805
Ccl17	Cx3cr1	10090.ENSMUSP00000034232	10090.ENSMUSP00000150463	0	0	0	0	0.044	0.054	0.650	0.465	0.807
Ccl17	Cxcr1	10090.ENSMUSP00000034232	10090.ENSMUSP00000139555	0	0	0	0	0.041	0	0.650	0.510	0.821
Ccl17	Cxcr6	10090.ENSMUSP00000034232	10090.ENSMUSP00000060776	0	0	0	0	0.049	0	0.650	0.538	0.833
Ccl17	Cxcr2	10090.ENSMUSP00000034232	10090.ENSMUSP00000102512	0	0	0	0	0.043	0	0.650	0.556	0.838
Ccl17	Gm13306	10090.ENSMUSP00000034232	10090.ENSMUSP00000103653	0	0	0	0	0	0.123	0	0.842	0.855
Ccl17	Ccl27-2	10090.ENSMUSP00000034232	10090.ENSMUSP00000137101	0	0	0	0	0	0.123	0	0.842	0.855
Ccl17	Ccl27	10090.ENSMUSP00000034232	10090.ENSMUSP00000103621	0	0	0	0	0	0.123	0	0.842	0.855
Ccl17	Cxcr5	10090.ENSMUSP00000034232	10090.ENSMUSP00000149508	0	0	0	0	0.047	0	0.650	0.615	0.860
Ccl17	Ccl27a	10090.ENSMUSP00000034232	10090.ENSMUSP00000103671	0	0	0	0	0	0.123	0	0.848	0.861
Ccl17	Ccl27b	10090.ENSMUSP00000034232	10090.ENSMUSP00000137284	0	0	0	0	0	0.123	0	0.848	0.861
Ccl17	Cxcl10	10090.ENSMUSP00000034232	10090.ENSMUSP00000047646	0	0	0	0	0.220	0.132	0	0.844	0.885
Ccl17	Cxcr4	10090.ENSMUSP00000034232	10090.ENSMUSP00000053489	0	0	0	0	0	0	0.650	0.699	0.890
Ccl17	Cxcr3	10090.ENSMUSP00000034232	10090.ENSMUSP00000052444	0	0	0	0	0.047	0	0.650	0.764	0.914
Ccl17	Ccr7	10090.ENSMUSP00000034232	10090.ENSMUSP00000099423	0	0	0	0	0.100	0	0.650	0.755	0.916
Ccl17	Ccr2	10090.ENSMUSP00000034232	10090.ENSMUSP00000132453	0	0	0	0	0.047	0.064	0.650	0.816	0.935
Ccl17	Ccr3	10090.ENSMUSP00000034232	10090.ENSMUSP00000039107	0	0	0	0	0	0.064	0.650	0.872	0.954
Ccl17	Ccl28	10090.ENSMUSP00000034232	10090.ENSMUSP00000096847	0	0	0	0	0	0.942	0	0.289	0.957
Ccl17	Ccr6	10090.ENSMUSP00000034232	10090.ENSMUSP00000095029	0	0	0	0	0.077	0	0.650	0.884	0.959
Ccl17	Cxcl17	10090.ENSMUSP00000034232	10090.ENSMUSP00000144096	0	0	0	0	0.059	0.942	0	0.422	0.965
Ccl17	Ccr5	10090.ENSMUSP00000034232	10090.ENSMUSP00000107069	0	0	0	0	0.052	0.220	0.650	0.911	0.974
Ccl17	Ccr4	10090.ENSMUSP00000034232	10090.ENSMUSP00000062677	0	0	0	0	0.047	0.281	0.900	0.803	0.984
Ccl17	Ccl26	10090.ENSMUSP00000034232	10090.ENSMUSP00000091779	0	0	0	0	0.093	0.942	0	0.816	0.989
Ccl17	Ccr10	10090.ENSMUSP00000034232	10090.ENSMUSP00000062588	0	0	0	0	0.131	0	0.650	0.974	0.991
Ccl17	Ccr8	10090.ENSMUSP00000034232	10090.ENSMUSP00000038473	0	0	0	0	0.102	0.092	0.650	0.979	0.993
Ccl17	Ccl5	10090.ENSMUSP00000034232	10090.ENSMUSP00000039600	0	0	0	0	0.116	0.945	0.900	0.852	0.999
Ccl19	Ccl2	10090.ENSMUSP00000100022	10090.ENSMUSP00000000193	0	0	0	0	0.112	0	0	0.707	0.728
Ccl19	Itgb2	10090.ENSMUSP00000100022	10090.ENSMUSP00000000299	0	0	0	0	0.101	0	0	0.582	0.608
Ccl19	Ccl3	10090.ENSMUSP00000100022	10090.ENSMUSP00000001008	0	0	0	0	0.053	0	0	0.746	0.749
Ccl19	Tbx21	10090.ENSMUSP00000100022	10090.ENSMUSP00000001484	0	0	0	0	0.074	0	0	0.438	0.457
Ccl19	Ccl24	10090.ENSMUSP00000100022	10090.ENSMUSP00000004936	0	0	0	0	0.047	0	0	0.641	0.643
Ccl19	Cd44	10090.ENSMUSP00000100022	10090.ENSMUSP00000005218	0	0	0	0	0.054	0	0	0.454	0.462
Ccl19	Ccl8	10090.ENSMUSP00000100022	10090.ENSMUSP00000009329	0	0	0	0	0.078	0	0	0.485	0.505
Ccl19	Csf1	10090.ENSMUSP00000100022	10090.ENSMUSP00000014743	0	0	0	0	0.093	0	0	0.393	0.426
Ccl19	Cxcl16	10090.ENSMUSP00000100022	10090.ENSMUSP00000019064	0	0	0	0	0.087	0	0.500	0.612	0.807
Ccl19	Ccl6	10090.ENSMUSP00000100022	10090.ENSMUSP00000019071	0	0	0	0	0.123	0.138	0	0.417	0.521
Ccl19	Ccl4	10090.ENSMUSP00000100022	10090.ENSMUSP00000019074	0	0	0	0.795	0.058	0	0.500	0.197	0.589
Ccl19	Ccl9	10090.ENSMUSP00000100022	10090.ENSMUSP00000019266	0	0	0	0.757	0.055	0.138	0	0.356	0.430
Ccl19	Madcam1	10090.ENSMUSP00000100022	10090.ENSMUSP00000020554	0	0	0	0	0.111	0	0	0.643	0.669
Ccl19	Ccl7	10090.ENSMUSP00000100022	10090.ENSMUSP00000021011	0	0	0	0	0.058	0	0	0.490	0.499
Ccl19	Cxcl14	10090.ENSMUSP00000100022	10090.ENSMUSP00000021970	0	0	0	0	0.077	0.200	0	0.509	0.606
Ccl19	Tnfsf11	10090.ENSMUSP00000100022	10090.ENSMUSP00000022592	0	0	0	0	0.094	0	0	0.425	0.457
Ccl19	Gdnf	10090.ENSMUSP00000100022	10090.ENSMUSP00000022744	0	0	0	0	0	0	0	0.446	0.446
Ccl19	Cxcl13	10090.ENSMUSP00000100022	10090.ENSMUSP00000023840	0	0	0	0	0.193	0.200	0.500	0.954	0.983
Ccl19	Ccl25	10090.ENSMUSP00000100022	10090.ENSMUSP00000024004	0	0	0	0	0	0.200	0.400	0.731	0.859
Ccl19	Tnf	10090.ENSMUSP00000100022	10090.ENSMUSP00000025263	0	0	0	0	0.118	0	0	0.669	0.696
Ccl19	Ccr1	10090.ENSMUSP00000100022	10090.ENSMUSP00000026911	0	0	0	0	0.081	0	0.650	0.763	0.917
Ccl19	Il17a	10090.ENSMUSP00000100022	10090.ENSMUSP00000027061	0	0	0	0	0.047	0	0	0.558	0.561
Ccl19	Xcl1	10090.ENSMUSP00000100022	10090.ENSMUSP00000027860	0	0	0	0	0.092	0.068	0	0.581	0.615
Ccl19	Sell	10090.ENSMUSP00000100022	10090.ENSMUSP00000027871	0	0	0	0	0.123	0	0	0.937	0.942
Ccl19	Sele	10090.ENSMUSP00000100022	10090.ENSMUSP00000027874	0	0	0	0	0.075	0	0	0.436	0.456
Ccl19	Il1b	10090.ENSMUSP00000100022	10090.ENSMUSP00000028881	0	0	0	0	0.102	0	0	0.526	0.556
Ccl19	Vcam1	10090.ENSMUSP00000100022	10090.ENSMUSP00000029574	0	0	0	0	0.128	0.097	0	0.644	0.695
Ccl19	Tlr2	10090.ENSMUSP00000100022	10090.ENSMUSP00000029623	0	0	0	0	0.059	0	0	0.393	0.404
Ccl19	Pdpn	10090.ENSMUSP00000100022	10090.ENSMUSP00000030317	0	0	0	0	0.042	0	0	0.606	0.606
Ccl19	Sema3a	10090.ENSMUSP00000100022	10090.ENSMUSP00000030714	0	0	0	0	0	0	0	0.505	0.505
Ccl19	Cxcl5	10090.ENSMUSP00000100022	10090.ENSMUSP00000031318	0	0	0	0	0.056	0.117	0.500	0.739	0.876
Ccl19	Ppbp	10090.ENSMUSP00000100022	10090.ENSMUSP00000031319	0	0	0	0	0.104	0.117	0.500	0.406	0.734
Ccl19	Pf4	10090.ENSMUSP00000100022	10090.ENSMUSP00000031320	0	0	0	0	0	0.134	0.500	0.431	0.732
Ccl19	Cxcl3	10090.ENSMUSP00000100022	10090.ENSMUSP00000031326	0	0	0	0	0.055	0	0.500	0.268	0.624
Ccl19	Cxcl1	10090.ENSMUSP00000100022	10090.ENSMUSP00000031327	0	0	0	0	0.074	0.117	0.500	0.631	0.829
Ccl19	Ret	10090.ENSMUSP00000100022	10090.ENSMUSP00000032201	0	0	0	0	0	0	0	0.427	0.426
Ccl19	Cx3cl1	10090.ENSMUSP00000100022	10090.ENSMUSP00000034230	0	0	0	0	0.053	0.068	0.500	0.670	0.835
Ccl19	Ccl22	10090.ENSMUSP00000100022	10090.ENSMUSP00000034231	0	0	0	0	0.106	0	0	0.810	0.823
Ccl19	Ccr8	10090.ENSMUSP00000100022	10090.ENSMUSP00000038473	0	0	0	0	0.078	0	0.650	0.692	0.892
Ccl19	Ccr3	10090.ENSMUSP00000100022	10090.ENSMUSP00000039107	0	0	0	0	0.054	0	0.650	0.715	0.897
Ccl19	Ccl5	10090.ENSMUSP00000100022	10090.ENSMUSP00000039600	0	0	0	0	0.060	0	0.500	0.811	0.903
Ccl19	Cxcl10	10090.ENSMUSP00000100022	10090.ENSMUSP00000047646	0	0	0	0	0.226	0.132	0.500	0.715	0.891
Ccl19	S1pr1	10090.ENSMUSP00000100022	10090.ENSMUSP00000050897	0	0	0	0	0.067	0	0	0.518	0.531
Ccl19	Gpr183	10090.ENSMUSP00000100022	10090.ENSMUSP00000052404	0	0	0	0	0.065	0	0	0.594	0.604
Ccl19	Cxcr3	10090.ENSMUSP00000100022	10090.ENSMUSP00000052444	0	0	0	0	0.065	0	0.650	0.900	0.964
Ccl19	Cxcr4	10090.ENSMUSP00000100022	10090.ENSMUSP00000053489	0	0	0	0	0.076	0	0.650	0.988	0.995
Ccl19	Cxcr6	10090.ENSMUSP00000100022	10090.ENSMUSP00000060776	0	0	0	0	0.064	0	0.650	0.724	0.901
Ccl19	Ccr10	10090.ENSMUSP00000100022	10090.ENSMUSP00000062588	0	0	0	0	0.048	0	0.650	0.701	0.891
Ccl19	Ccr4	10090.ENSMUSP00000100022	10090.ENSMUSP00000062677	0	0	0	0	0.081	0	0.650	0.179	0.713
Ccl19	Ifng	10090.ENSMUSP00000100022	10090.ENSMUSP00000063800	0	0	0	0	0.179	0	0	0.665	0.713
Ccl19	Itgam	10090.ENSMUSP00000100022	10090.ENSMUSP00000068468	0	0	0	0	0.082	0	0	0.515	0.535
Ccl19	Ccr1l1	10090.ENSMUSP00000100022	10090.ENSMUSP00000071353	0	0	0	0	0.081	0	0.650	0.157	0.705
Ccl19	Cxcl12	10090.ENSMUSP00000100022	10090.ENSMUSP00000072800	0	0	0	0	0.136	0.200	0.500	0.886	0.955
Ccl19	Sema3e	10090.ENSMUSP00000100022	10090.ENSMUSP00000073612	0	0	0	0	0	0	0	0.510	0.510
Ccl19	Cxcl2	10090.ENSMUSP00000100022	10090.ENSMUSP00000074885	0	0	0	0	0.055	0	0.500	0.424	0.704
Ccl19	Ntrk2	10090.ENSMUSP00000100022	10090.ENSMUSP00000078757	0	0	0	0	0.053	0	0	0.436	0.443
Ccl19	Icam1	10090.ENSMUSP00000100022	10090.ENSMUSP00000083587	0	0	0	0	0.139	0	0	0.617	0.656
Ccl19	Sema3g	10090.ENSMUSP00000100022	10090.ENSMUSP00000087643	0	0	0	0	0.122	0	0	0.384	0.436
Ccl19	Ccl26	10090.ENSMUSP00000100022	10090.ENSMUSP00000091779	0	0	0	0	0	0.200	0	0.582	0.651
Ccl19	Ccl21a	10090.ENSMUSP00000100022	10090.ENSMUSP00000092732	0	0	0	0.798	0.196	0	0.900	0.246	0.934
Ccl19	Ccr6	10090.ENSMUSP00000100022	10090.ENSMUSP00000095029	0	0	0	0	0.085	0	0.650	0.910	0.968
Ccl19	Gm13304	10090.ENSMUSP00000100022	10090.ENSMUSP00000095727	0	0	0	0.793	0.090	0	0.900	0.201	0.921
Ccl19	Ccl28	10090.ENSMUSP00000100022	10090.ENSMUSP00000096847	0	0	0	0	0	0.123	0.500	0.394	0.711
Ccl19	Selplg	10090.ENSMUSP00000100022	10090.ENSMUSP00000098436	0	0	0	0	0.078	0	0	0.630	0.644
Ccl19	Ccr7	10090.ENSMUSP00000100022	10090.ENSMUSP00000099423	0	0	0	0	0.113	0	0.900	0.998	0.999
Ccl19	P2ry12	10090.ENSMUSP00000100022	10090.ENSMUSP00000143036	0	0	0	0	0.132	0	0	0.339	0.402
Ccl19	Cxcl17	10090.ENSMUSP00000100022	10090.ENSMUSP00000144096	0	0	0	0	0.052	0.200	0	0.276	0.403
Ccl19	Sema3f	10090.ENSMUSP00000100022	10090.ENSMUSP00000141865	0	0	0	0	0.047	0	0	0.423	0.426
Ccl19	Selp	10090.ENSMUSP00000100022	10090.ENSMUSP00000123924	0	0	0	0	0.080	0	0	0.440	0.463
Ccl19	Fcgr3	10090.ENSMUSP00000100022	10090.ENSMUSP00000131938	0	0	0	0	0.102	0	0	0.431	0.467
Ccl19	Ntn1	10090.ENSMUSP00000100022	10090.ENSMUSP00000104314	0	0	0	0	0	0	0	0.487	0.487
Ccl19	Pecam1	10090.ENSMUSP00000100022	10090.ENSMUSP00000102408	0	0	0	0	0.084	0.097	0	0.450	0.505
Ccl19	Ccl20	10090.ENSMUSP00000100022	10090.ENSMUSP00000109064	0	0	0	0.788	0.059	0.068	0.500	0.248	0.626
Ccl19	Ptprc	10090.ENSMUSP00000100022	10090.ENSMUSP00000138350	0	0	0	0	0.175	0	0	0.575	0.634
Ccl19	Gm13306	10090.ENSMUSP00000100022	10090.ENSMUSP00000103653	0	0	0	0	0	0.123	0	0.660	0.689
Ccl19	Ccl27-2	10090.ENSMUSP00000100022	10090.ENSMUSP00000137101	0	0	0	0	0	0.123	0	0.660	0.689
Ccl19	Ccl27	10090.ENSMUSP00000100022	10090.ENSMUSP00000103621	0	0	0	0	0	0.123	0	0.660	0.689
Ccl19	Ccl27a	10090.ENSMUSP00000100022	10090.ENSMUSP00000103671	0	0	0	0	0.076	0.123	0	0.653	0.694
Ccl19	Xcr1	10090.ENSMUSP00000100022	10090.ENSMUSP00000138255	0	0	0	0	0.046	0	0.650	0.487	0.813
Ccl19	Cx3cr1	10090.ENSMUSP00000100022	10090.ENSMUSP00000150463	0	0	0	0	0.053	0	0.650	0.490	0.816
Ccl19	Ccl27b	10090.ENSMUSP00000100022	10090.ENSMUSP00000137284	0	0	0	0	0	0.123	0.500	0.652	0.834
Ccl19	Cxcr1	10090.ENSMUSP00000100022	10090.ENSMUSP00000139555	0	0	0	0	0.069	0	0.650	0.696	0.892
Ccl19	Cxcr2	10090.ENSMUSP00000100022	10090.ENSMUSP00000102512	0	0	0	0	0.070	0	0.650	0.746	0.910
Ccl19	Cxcl9	10090.ENSMUSP00000100022	10090.ENSMUSP00000108716	0	0	0	0	0.282	0.132	0.500	0.825	0.938
Ccl19	Ccr9	10090.ENSMUSP00000100022	10090.ENSMUSP00000127024	0	0	0	0	0	0	0.650	0.861	0.949
Ccl19	Ccrl2	10090.ENSMUSP00000100022	10090.ENSMUSP00000107519	0	0	0	0	0.074	0	0.900	0.617	0.961
Ccl19	Ccr2	10090.ENSMUSP00000100022	10090.ENSMUSP00000132453	0	0	0	0	0.075	0	0.650	0.892	0.962
Ccl19	Ccr5	10090.ENSMUSP00000100022	10090.ENSMUSP00000107069	0	0	0	0	0.081	0	0.650	0.973	0.990
Ccl19	Cxcr5	10090.ENSMUSP00000100022	10090.ENSMUSP00000149508	0	0	0	0	0.097	0	0.650	0.987	0.995
Ccl19-2	Ccl2	10090.ENSMUSP00000137353	10090.ENSMUSP00000000193	0	0	0	0	0.103	0	0	0.706	0.725
Ccl19-2	Itgb2	10090.ENSMUSP00000137353	10090.ENSMUSP00000000299	0	0	0	0	0.101	0	0	0.581	0.607
Ccl19-2	Ccl3	10090.ENSMUSP00000137353	10090.ENSMUSP00000001008	0	0	0	0	0.053	0	0	0.745	0.748
Ccl19-2	Tbx21	10090.ENSMUSP00000137353	10090.ENSMUSP00000001484	0	0	0	0	0	0	0	0.438	0.438
Ccl19-2	Ccl24	10090.ENSMUSP00000137353	10090.ENSMUSP00000004936	0	0	0	0	0	0	0	0.642	0.642
Ccl19-2	Cd44	10090.ENSMUSP00000137353	10090.ENSMUSP00000005218	0	0	0	0	0.054	0	0	0.454	0.461
Ccl19-2	Ccl8	10090.ENSMUSP00000137353	10090.ENSMUSP00000009329	0	0	0	0	0.056	0	0	0.482	0.490
Ccl19-2	Csf1	10090.ENSMUSP00000137353	10090.ENSMUSP00000014743	0	0	0	0	0.077	0	0	0.392	0.415
Ccl19-2	Mmp9	10090.ENSMUSP00000137353	10090.ENSMUSP00000017881	0	0	0	0	0	0	0	0.506	0.506
Ccl19-2	Cxcl16	10090.ENSMUSP00000137353	10090.ENSMUSP00000019064	0	0	0	0	0	0	0	0.610	0.610
Ccl19-2	Ccl6	10090.ENSMUSP00000137353	10090.ENSMUSP00000019071	0	0	0	0	0.055	0.138	0	0.417	0.483
Ccl19-2	Ccl9	10090.ENSMUSP00000137353	10090.ENSMUSP00000019266	0	0	0	0.757	0.055	0.138	0	0.356	0.429
Ccl19-2	Madcam1	10090.ENSMUSP00000137353	10090.ENSMUSP00000020554	0	0	0	0	0.056	0	0	0.642	0.647
Ccl19-2	Ccl7	10090.ENSMUSP00000137353	10090.ENSMUSP00000021011	0	0	0	0	0.056	0	0	0.490	0.497
Ccl19-2	Cxcl14	10090.ENSMUSP00000137353	10090.ENSMUSP00000021970	0	0	0	0	0	0.200	0	0.509	0.590
Ccl19-2	Tnfsf11	10090.ENSMUSP00000137353	10090.ENSMUSP00000022592	0	0	0	0	0.085	0	0	0.425	0.452
Ccl19-2	Gdnf	10090.ENSMUSP00000137353	10090.ENSMUSP00000022744	0	0	0	0	0	0	0	0.446	0.446
Ccl19-2	Cxcl13	10090.ENSMUSP00000137353	10090.ENSMUSP00000023840	0	0	0	0	0.086	0.200	0	0.954	0.963
Ccl19-2	Ccl25	10090.ENSMUSP00000137353	10090.ENSMUSP00000024004	0	0	0	0	0	0.200	0	0.731	0.776
Ccl19-2	Tnf	10090.ENSMUSP00000137353	10090.ENSMUSP00000025263	0	0	0	0	0.090	0	0	0.667	0.684
Ccl19-2	Ccr1	10090.ENSMUSP00000137353	10090.ENSMUSP00000026911	0	0	0	0	0.081	0	0	0.763	0.773
Ccl19-2	Il17a	10090.ENSMUSP00000137353	10090.ENSMUSP00000027061	0	0	0	0	0	0	0	0.557	0.557
Ccl19-2	Xcl1	10090.ENSMUSP00000137353	10090.ENSMUSP00000027860	0	0	0	0	0.069	0.068	0	0.579	0.602
Ccl19-2	Sell	10090.ENSMUSP00000137353	10090.ENSMUSP00000027871	0	0	0	0	0.087	0	0	0.937	0.940
Ccl19-2	Sele	10090.ENSMUSP00000137353	10090.ENSMUSP00000027874	0	0	0	0	0.065	0	0	0.425	0.439
Ccl19-2	Il1b	10090.ENSMUSP00000137353	10090.ENSMUSP00000028881	0	0	0	0	0.091	0	0	0.525	0.549
Ccl19-2	Vcam1	10090.ENSMUSP00000137353	10090.ENSMUSP00000029574	0	0	0	0	0.091	0.097	0	0.644	0.682
Ccl19-2	Tlr2	10090.ENSMUSP00000137353	10090.ENSMUSP00000029623	0	0	0	0	0.056	0	0	0.392	0.401
Ccl19-2	Pdpn	10090.ENSMUSP00000137353	10090.ENSMUSP00000030317	0	0	0	0	0	0	0	0.605	0.605
Ccl19-2	Sema3c	10090.ENSMUSP00000137353	10090.ENSMUSP00000030568	0	0	0	0	0	0	0	0.400	0.400
Ccl19-2	Sema3a	10090.ENSMUSP00000137353	10090.ENSMUSP00000030714	0	0	0	0	0	0	0	0.506	0.506
Ccl19-2	Cxcl5	10090.ENSMUSP00000137353	10090.ENSMUSP00000031318	0	0	0	0	0.056	0.117	0	0.726	0.752
Ccl19-2	Ppbp	10090.ENSMUSP00000137353	10090.ENSMUSP00000031319	0	0	0	0	0.088	0.117	0	0.406	0.480
Ccl19-2	Pf4	10090.ENSMUSP00000137353	10090.ENSMUSP00000031320	0	0	0	0	0	0.134	0	0.411	0.468
Ccl19-2	Cxcl1	10090.ENSMUSP00000137353	10090.ENSMUSP00000031327	0	0	0	0	0.056	0.117	0	0.631	0.666
Ccl19-2	Ret	10090.ENSMUSP00000137353	10090.ENSMUSP00000032201	0	0	0	0	0	0	0	0.426	0.426
Ccl19-2	Cx3cl1	10090.ENSMUSP00000137353	10090.ENSMUSP00000034230	0	0	0	0	0.053	0.068	0	0.669	0.683
Ccl19-2	Ccl22	10090.ENSMUSP00000137353	10090.ENSMUSP00000034231	0	0	0	0	0.084	0	0	0.810	0.818
Ccl19-2	Ccr8	10090.ENSMUSP00000137353	10090.ENSMUSP00000038473	0	0	0	0	0.078	0	0	0.676	0.689
Ccl19-2	Ccr3	10090.ENSMUSP00000137353	10090.ENSMUSP00000039107	0	0	0	0	0.054	0	0	0.702	0.706
Ccl19-2	Ccl5	10090.ENSMUSP00000137353	10090.ENSMUSP00000039600	0	0	0	0	0	0	0	0.810	0.810
Ccl19-2	Cxcl10	10090.ENSMUSP00000137353	10090.ENSMUSP00000047646	0	0	0	0	0.194	0.132	0	0.714	0.782
Ccl19-2	S1pr1	10090.ENSMUSP00000137353	10090.ENSMUSP00000050897	0	0	0	0	0	0	0	0.518	0.518
